event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10680986958,TRUE,11:33.0,-121.9443207,38.11229324,83,-673,731,0,100,0,22,1.4,7,33.7,0,0,-7,FALSE,2047,0.057,0.237,0.069,GPRS,4176,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986959,TRUE,41:16.0,-121.944313,38.11237335,211,-660,720,0,100,0,22,1.2,7,16.68,0,340,6,FALSE,0,0.111,0.023,0.006,GPRS,4171,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986960,TRUE,07:42.0,-121.9443436,38.1123085,206,-624,760,0,100,0,26,1.7,5,10.69,0,359,2,FALSE,0,0.135,0.038,0.023,GPRS,4171,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986961,TRUE,11:41.0,-121.9443207,38.11231995,-20,-630,789,0,100,0,32,1.5,8,39.55,0,0,-9,FALSE,0,-0.008,-0.181,0.21,GPRS,4160,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986962,TRUE,41:10.0,-121.9437485,38.11549759,-125,-16,1276,0,98,0,19,1.3,8,8.6,2.777777778,171,-2,FALSE,304,-0.141,0.038,0.301,GPRS,4140,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986963,TRUE,11:11.0,-121.9431305,38.12080002,80,24,829,0,99,0,14,1.2,8,9.64,5,248,-6,FALSE,2047,-0.348,-0.133,0.258,GPRS,4146,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986964,TRUE,41:41.0,-121.947258,38.09745407,54,-55,1361,0,99,0,16,1.3,6,39.58,1.944444444,232,-7,FALSE,2047,-0.375,-0.163,0.25,GPRS,4146,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986965,TRUE,11:11.0,-121.9438248,38.11552811,133,163,968,0,99,0,16,1.2,6,9.58,0,0,-4,FALSE,2047,-0.444,-0.081,0.299,GPRS,4146,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986966,TRUE,41:13.0,-121.9416351,38.11527634,15,123,811,0,99,2,16,1.3,4,11.66,5.277777778,332,2,FALSE,2047,-0.448,-0.046,0.323,GPRS,4146,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986967,TRUE,11:33.0,-121.9421616,38.12308502,11,-7,1200,0,100,4,21,1,7,31.68,3.611111111,273,4,FALSE,2047,-0.313,0.011,0.372,GPRS,4154,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986968,TRUE,41:11.0,-121.9410706,38.11183548,15,-728,717,0,100,8,38,1.4,5,9.63,0,0,-4,FALSE,2047,0.179,-0.223,0.078,GPRS,4165,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986969,TRUE,11:58.0,-121.9448166,38.12644577,-35,-85,1165,0,100,5,21,1.4,7,56.51,3.888888889,249,-8,FALSE,2047,-0.232,-0.106,0.296,GPRS,4179,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986970,TRUE,41:16.0,-121.9547424,38.096241,10,37,170,0,100,10,22,1.3,7,14.57,3.055555556,266,0,FALSE,2047,-0.228,-0.066,0.323,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986971,TRUE,11:13.0,-121.9415512,38.12697983,78,-437,892,0,100,1,28,1.3,7,11.59,0,0,-8,FALSE,2047,-0.036,0.275,0.251,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986972,TRUE,41:13.0,-121.953331,38.11400223,311,85,805,0,100,10,24,1.6,6,11.59,3.611111111,246,16,FALSE,2047,-0.181,0.009,0.348,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986973,TRUE,11:53.0,-121.9514847,38.11159897,55,191,964,0,100,10,35,1.7,7,51.38,0,0,-4,FALSE,2047,-0.59,-0.081,0.282,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986974,TRUE,41:20.0,-121.9449768,38.11406708,-30,-785,657,0,100,3,36,1.6,7,19.37,0,0,-33,FALSE,2047,0.218,-0.155,0.003,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986975,TRUE,11:33.0,-121.945282,38.11346436,169,-466,889,0,100,9,42,1.2,8,31.45,0,0,1,FALSE,2047,0.146,0.076,0.184,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986976,TRUE,41:13.0,-121.9433136,38.11419678,168,-644,778,0,100,4,37,1.5,6,11.28,0.555555556,0,-26,FALSE,2047,0.17,-0.215,0.069,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986977,TRUE,11:33.0,-121.9432068,38.1148262,42,-744,740,0,100,7,49,1.6,7,31.3,0,90,-17,FALSE,2047,0.019,-0.232,0.3,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986978,TRUE,41:12.0,-121.9428787,38.11459351,253,-282,959,0,100,6,52,1.9,7,10.16,0,0,34,FALSE,2047,-0.287,-0.076,0.35,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10680986979,TRUE,11:09.0,-121.9454346,38.1149559,33,-608,807,0,100,4,34,1.7,6,7.31,0,274,-77,FALSE,2047,0.022,-0.198,0.186,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425444,TRUE,41:33.0,-121.9411469,38.11180496,858,-735,1904,0,100,9,37,1,7,31.24,0,0,-14,FALSE,2047,-0.227,-0.282,0.27,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425445,TRUE,11:33.0,-121.9414215,38.11184311,96,146,870,0,100,9,38,1.5,6,31.33,0,0,-5,FALSE,2047,-0.273,-0.216,0.308,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425446,TRUE,41:09.0,-121.9417572,38.11600494,241,-438,880,0,100,0,35,1.3,5,7.26,0,0,1,FALSE,2047,0.038,-0.247,0.162,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425447,TRUE,11:12.0,-121.9437714,38.11541748,-2,715,846,0,100,0,39,1.1,5,10.18,0,310,-18,FALSE,2047,-0.346,0.024,0.366,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425448,TRUE,41:11.0,-121.942955,38.11452103,109,-39,1114,0,100,6,28,1.3,4,9.26,2.5,151,-15,FALSE,2047,-0.235,-0.084,0.345,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425449,TRUE,12:21.0,-121.9430771,38.11442184,137,-78,1334,0,100,6,29,1.1,9,79.25,3.333333333,341,11,FALSE,2047,-0.262,-0.045,0.366,GPRS,4182,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425450,TRUE,41:10.0,-121.941452,38.11180878,131,-257,972,0,100,4,30,1.2,8,8.18,0,0,-7,FALSE,2047,0.018,-0.1,0.233,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425451,TRUE,11:19.0,-121.9438095,38.11553574,16,766,1030,0,100,0,26,1.5,7,17.27,0,0,-32,FALSE,2047,-0.623,-0.067,0.27,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425452,TRUE,41:33.0,-121.9452591,38.11558533,180,-550,813,0,100,0,24,1.3,7,31.2,0,0,-5,FALSE,1408,0.008,0.244,0.201,GPRS,4179,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425453,TRUE,11:12.0,-121.9431763,38.11481476,212,-793,576,0,100,1,27,1.8,5,10.27,0,0,-16,FALSE,2047,0.196,0.05,-0.08,GPRS,4176,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425454,TRUE,41:12.0,-121.9412231,38.1118927,53,-727,701,0,100,0,23,1.4,6,10.25,0,0,-15,FALSE,2047,0.118,0.003,0.022,GPRS,4176,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425455,TRUE,11:33.0,-121.9420776,38.11230469,-64,217,976,0,100,0,23,1.1,7,31.22,0,0,-4,FALSE,2047,-0.446,-0.069,0.36,GPRS,4176,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425456,TRUE,41:14.0,-121.9443893,38.1121788,128,-678,725,0,100,0,22,1.7,5,12.23,0,263,-10,FALSE,96,-0.128,0.315,0.289,GPRS,4173,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10685425457,TRUE,08:33.0,-121.9444275,38.11219788,74,-661,761,0,100,0,31,1.8,5,36.19,0,0,3,FALSE,0,-0.078,0.28,0.273,GPRS,4171,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692389,TRUE,11:33.0,-121.9443665,38.11219025,42,-600,820,0,100,0,35,1.6,7,52.09,0,0,-12,FALSE,0,-0.049,0.274,0.26,GPRS,4162,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692390,TRUE,40:52.0,-121.9424362,38.11407471,74,-742,667,0,100,0,18,1.4,7,11.05,0,60,-7,FALSE,160,0.045,0.258,0.023,GPRS,4151,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692391,TRUE,11:00.0,-121.9381943,38.10860062,130,-663,737,0,100,0,18,1.8,5,19.09,0.555555556,270,-20,FALSE,2047,0.016,-0.085,0.046,GPRS,4154,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692392,TRUE,41:35.0,-121.9547424,38.09560394,34,-118,1192,0,100,0,17,1.4,6,54.05,4.166666667,269,3,FALSE,2047,-0.242,-0.141,0.23,GPRS,4157,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692393,TRUE,10:50.0,-121.9416046,38.11223221,122,-767,646,0,100,1,26,1.4,5,9.11,0,0,4,FALSE,2047,0.145,-0.038,-0.04,GPRS,4157,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692394,TRUE,40:53.0,-121.9408112,38.11048508,69,100,320,0,100,2,26,1.3,5,12.15,3.611111111,327,29,FALSE,2047,-0.255,-0.186,0.265,GPRS,4168,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692395,TRUE,12:07.0,-121.94384,38.11563492,2,29,821,0,100,5,26,1.8,8,85.89,4.166666667,333,-8,FALSE,2047,-0.393,-0.262,0.232,GPRS,4182,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692396,TRUE,40:52.0,-121.9438324,38.11546326,16,201,988,0,100,0,25,1.6,7,11.14,0,0,0,FALSE,2047,-0.325,-0.073,0.345,GPRS,4179,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692397,TRUE,11:21.0,-121.9433212,38.11388779,137,-666,776,0,100,5,46,0.9,12,40.06,0,0,-7,FALSE,2047,0.228,-0.268,0.056,GPRS,4182,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692398,TRUE,40:50.0,-121.9413834,38.11242294,-188,-284,1595,0,100,8,25,0.9,11,9.08,9.166666667,15,2,FALSE,2047,-0.297,0.313,0.345,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692399,TRUE,11:02.0,-121.9439163,38.11026001,-150,42,103,0,100,7,29,1.8,10,21.1,6.666666667,5,-6,FALSE,2047,-0.026,0.291,0.215,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692400,TRUE,41:32.0,-121.9514465,38.1130867,428,-158,1197,0,100,0,30,1.1,7,50.88,3.611111111,256,-4,FALSE,2047,-0.153,-0.115,0.295,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692401,TRUE,11:11.0,-121.9421539,38.10967636,184,-341,933,0,100,5,42,1.1,7,30,0,133,-2,FALSE,2047,-0.333,0.041,0.365,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692402,TRUE,40:54.0,-121.9420013,38.1099968,101,-772,691,0,100,0,47,1.5,6,12.79,0,0,-15,FALSE,2047,0.287,-0.248,-0.009,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692403,TRUE,11:11.0,-121.9408264,38.11193085,36,-816,644,0,100,9,50,1.9,6,29.83,0.277777778,0,13,FALSE,2047,0.32,-0.276,-0.008,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692404,TRUE,42:11.0,-121.9511642,38.11863327,242,-25,945,0,100,11,34,7.2,5,90,5.833333333,190,-9,FALSE,2047,0.002,0.057,0.276,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692405,TRUE,11:39.0,-121.9456329,38.12262726,213,89,1435,0,100,11,33,1.3,7,57.87,4.444444444,1,-5,FALSE,2047,-0.713,-0.055,0.185,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692406,TRUE,41:21.0,-121.9417191,38.11753464,171,-655,768,0,100,2,40,0.9,11,39.66,0,0,-13,FALSE,2047,0.027,-0.337,0.177,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692407,TRUE,10:49.0,-121.9543991,38.11330032,122,-606,1453,0,100,10,34,0.9,10,7.87,1.666666667,207,17,FALSE,2047,-0.007,-0.184,0.216,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561221,TRUE,40:50.0,-121.9602127,38.10558701,-11,-379,676,0,100,10,33,0.9,9,8.66,3.055555556,263,47,FALSE,2047,-0.083,-0.158,0.269,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561222,TRUE,11:39.0,-121.955574,38.11855316,229,-153,1148,0,100,7,33,1.9,5,57.76,3.055555556,281,-6,FALSE,2047,-0.152,-0.181,0.286,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561223,TRUE,40:48.0,-121.9392853,38.12374496,-45,102,857,0,100,8,32,1.8,5,6.82,4.722222222,270,-1,FALSE,2047,-0.126,-0.263,0.226,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561224,TRUE,11:37.0,-121.9376907,38.11030579,55,110,914,0,100,6,33,1.4,8,55.71,3.055555556,295,-14,FALSE,2047,-0.285,-0.17,0.321,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561225,TRUE,41:11.0,-121.9440079,38.09726334,10,457,1022,0,100,6,38,0.8,9,29.67,0,308,-2,FALSE,2047,-0.356,0.276,0.314,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561226,TRUE,10:51.0,-121.9410172,38.11184311,51,-720,715,0,100,0,32,1.1,6,9.83,0,0,-22,FALSE,2047,0.111,-0.195,0.084,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561227,TRUE,40:54.0,-121.9428253,38.11719513,129,-245,983,0,100,3,30,1.1,6,12.78,6.944444444,154,-28,FALSE,2047,-0.038,0.122,0.284,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561228,TRUE,11:21.0,-121.9524078,38.115345,169,-327,947,0,100,3,36,0.9,8,39.59,0,0,-7,FALSE,2047,0.052,-0.206,0.184,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561229,TRUE,40:54.0,-121.9442902,38.11634445,-63,-557,957,0,100,1,27,1.3,6,12.71,5.833333333,340,-12,FALSE,2047,-0.332,-0.255,0.221,GPRS,4182,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561230,TRUE,10:50.0,-121.9502411,38.12060928,-87,60,604,0,100,0,25,1.1,6,8.71,4.166666667,273,-24,FALSE,2047,-0.278,-0.236,0.225,GPRS,4179,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561231,TRUE,40:51.0,-121.9421616,38.09423065,57,-207,720,0,100,0,26,1.5,4,9.71,0,0,-60,FALSE,2047,-0.048,0.042,0.276,GPRS,4179,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561232,TRUE,11:33.0,-121.9443588,38.11220169,-58,-75,967,0,100,0,23,1.7,6,51.71,0,0,-1,FALSE,1952,-0.257,0.369,0.33,GPRS,4176,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561233,TRUE,40:57.0,-121.9443512,38.11214828,195,-835,543,0,100,0,24,1.5,5,15.73,0,0,22,FALSE,0,-0.005,0.252,0.211,GPRS,4171,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561234,TRUE,08:26.0,-121.9443588,38.1122551,61,-708,712,0,100,0,23,1.7,4,12.75,0,0,-33,FALSE,0,-0.132,0.333,0.264,GPRS,4171,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561235,TRUE,12:41.0,-121.9441376,38.11203003,45,-736,690,0,100,0,25,4.2,5,90,0,0,-20,FALSE,0,-0.12,0.309,0.273,GPRS,4162,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561236,TRUE,41:41.0,-121.9428635,38.1143837,135,32,1004,0,98,0,22,1.7,7,29.67,11.66666667,333,1,FALSE,656,-0.22,0.102,0.358,GPRS,4137,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561237,TRUE,11:22.0,-121.9419098,38.11494827,123,-545,819,0,98,0,23,1.7,6,10.7,0.277777778,107,-12,FALSE,2047,0.053,-0.072,0.087,GPRS,4137,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561238,TRUE,41:41.0,-121.9411621,38.1119957,121,-682,732,0,98,1,25,1.2,7,29.68,0,299,0,FALSE,2047,0.004,-0.182,0.119,GPRS,4137,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561239,TRUE,11:20.0,-121.9512253,38.10616302,61,131,682,0,99,4,19,1.9,5,8.74,5,179,-44,FALSE,2047,-0.248,0.032,0.352,GPRS,4146,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561240,TRUE,41:41.0,-121.9411469,38.11192322,93,-751,693,0,100,5,35,0.9,8,29.73,0,252,-4,FALSE,2047,0.167,-0.191,0.011,GPRS,4162,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561241,TRUE,11:21.0,-121.9437943,38.11553192,27,188,994,0,100,0,22,1.4,6,9.71,0,0,-20,FALSE,2047,-0.455,-0.073,0.315,GPRS,4176,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561242,TRUE,41:21.0,-121.9473953,38.09717941,58,5,992,0,100,0,24,1.5,6,9.66,5.833333333,15,-9,FALSE,2047,-0.3,-0.016,0.332,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561243,TRUE,12:41.0,-121.9413223,38.11263275,-220,33,1569,0,100,0,26,2.9,5,90,4.166666667,326,3,FALSE,2047,-0.208,-0.09,0.318,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561244,TRUE,41:41.0,-121.9523087,38.11552811,127,-653,766,0,100,1,30,1.1,9,29.53,0,0,9,FALSE,2047,0.146,-0.119,0.038,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561245,TRUE,11:21.0,-121.952713,38.11128616,59,-41,1233,0,100,9,28,1.9,8,9.58,8.333333333,130,19,FALSE,2047,-0.22,0.465,0.173,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561246,TRUE,41:51.0,-121.9519043,38.11237335,9,40,1397,0,100,12,30,1.5,8,39.62,4.444444444,353,0,FALSE,2047,-0.202,-0.277,0.215,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561247,TRUE,11:41.0,-121.9423676,38.0944252,115,-537,850,0,100,4,34,1.5,7,29.55,0,0,-2,FALSE,2047,0.063,-0.223,0.149,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561248,TRUE,41:30.0,-121.9434967,38.11749268,126,-706,734,0,100,6,36,1.5,7,18.58,0,0,-9,FALSE,2047,0.202,-0.171,0.011,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561249,TRUE,11:57.0,-121.9410706,38.11448669,148,-650,793,0,100,4,48,1.2,8,45.41,0,0,-9,FALSE,2047,0.246,-0.303,0.071,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561250,TRUE,41:51.0,-121.94133,38.11190033,172,-546,854,0,100,7,41,1.6,7,39.5,0,0,0,FALSE,2047,0.159,-0.255,0.099,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561251,TRUE,11:20.0,-121.9540863,38.11320496,152,-373,1898,0,100,9,39,1.9,7,8.41,3.611111111,311,-23,FALSE,2047,-0.176,-0.364,0.196,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561252,TRUE,42:41.0,-121.948204,38.11152267,200,-291,1837,0,100,0,35,1.4,7,89.43,2.777777778,316,-13,FALSE,2047,-0.114,-0.245,0.242,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705561253,TRUE,11:21.0,-121.9443436,38.09789658,105,-145,1263,0,100,10,34,1.7,6,9.49,2.5,311,-18,FALSE,2047,-0.093,-0.018,0.328,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415268,TRUE,41:23.0,-121.9415436,38.11515427,82,0,355,0,100,8,37,1.8,6,11.45,2.222222222,269,-3,FALSE,2047,-0.056,-0.208,0.267,GPRS,4184,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415269,TRUE,12:21.0,-121.9434967,38.12206268,231,-111,1324,0,100,12,36,1.7,5,69.37,5.277777778,195,-5,FALSE,2047,-0.025,-0.122,0.274,GPRS,4182,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415270,TRUE,41:20.0,-121.9513245,38.10606003,75,-271,1077,0,100,9,33,1.3,5,8.45,3.333333333,184,-31,FALSE,2047,-0.089,-0.184,0.249,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415271,TRUE,11:23.0,-121.9485016,38.0966568,382,-138,1295,0,100,6,32,1.1,5,11.4,1.666666667,259,-34,FALSE,2047,-0.077,-0.211,0.224,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415272,TRUE,42:41.0,-121.9417877,38.11300278,68,-57,1164,0,100,7,33,2.3,7,90,6.111111111,332,0,FALSE,2047,-0.244,-0.307,0.197,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415273,TRUE,12:11.0,-121.9374084,38.08937073,-126,-425,737,0,100,6,31,1.7,6,59.34,2.222222222,226,-3,FALSE,2047,-0.06,0.001,0.302,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415274,TRUE,41:21.0,-121.9354248,38.10056305,263,-121,436,0,100,4,30,1.2,6,9.32,3.333333333,262,3,FALSE,2047,-0.223,-0.115,0.332,GPRS,4187,gps,Circus cyaneus,191627,NOHA 627,"Northern Harrier (Breeding), Ornitela, Suisun Marsh"
