event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,manually-marked-outlier,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10685425363,true,2019-06-17 06:02:06.000,-121.98066711425781,38.1922607421875,49.0,-595.0,816.0,0.0,100,0.0,27.0,1.9,6,14.65,0.0,0.0,-7.0,false,16.0,-0.219,-0.297,0.191,,"GPRS",4165.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692019,true,2019-06-17 12:11:41.000,-121.98077392578125,38.19230270385742,49.0,-590.0,822.0,0.0,100,0.0,23.0,2.0,6,48.59,0.0,0.0,-2.0,false,16.0,-0.245,-0.285,0.2,,"GPRS",4159.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692020,true,2019-06-17 12:41:39.000,-121.98169708251953,38.19341278076172,171.0,-477.0,872.0,0.0,100,0.0,19.0,0.9,9,46.63,0.0,0.0,-17.0,false,112.0,-0.161,-0.263,0.157,,"GPRS",4148.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692021,true,2019-06-17 13:11:03.000,-121.97917938232422,38.16228103637695,-101.0,111.0,679.0,0.0,99,0.0,15.0,1.0,7,10.7,6.111111111111111,318.0,-2.0,false,2047.0,-0.647,-0.15,0.329,,"GPRS",4145.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692022,true,2019-06-17 13:41:04.000,-121.9770278930664,38.164695739746094,43.0,-700.0,731.0,0.0,100,1.0,24.0,1.2,6,11.7,0.2777777777777778,0.0,-1.0,false,2047.0,-0.1,-0.257,0.058,,"GPRS",4151.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692023,true,2019-06-17 14:11:33.000,-121.976318359375,38.169803619384766,87.0,-501.0,870.0,0.0,100,2.0,25.0,1.5,6,40.66,0.0,0.0,-3.0,false,2047.0,-0.14,-0.257,0.13,,"GPRS",4165.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692024,true,2019-06-17 14:41:33.000,-121.97274017333984,38.174259185791016,128.0,-677.0,719.0,0.0,100,5.0,33.0,1.9,8,40.66,0.0,288.0,-6.0,false,2047.0,-0.049,-0.28,0.039,,"GPRS",4176.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692025,true,2019-06-17 15:11:03.000,-121.97631072998047,38.169654846191406,133.0,-711.0,707.0,0.0,100,9.0,55.0,1.7,8,10.74,0.0,0.0,2.0,false,2047.0,0.002,-0.424,0.025,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692026,true,2019-06-17 15:41:07.000,-121.95792388916016,38.176429748535156,-60.0,162.0,1068.0,0.0,100,6.0,22.0,1.7,7,14.72,5.833333333333333,277.0,-8.0,false,2047.0,-0.528,-0.355,0.199,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692027,true,2019-06-17 16:12:22.000,-121.95783233642578,38.1757926940918,220.0,-258.0,1214.0,0.0,100,4.0,25.0,2.4,8,90.0,1.9444444444444444,125.0,-22.0,false,2047.0,-0.206,-0.122,0.245,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692028,true,2019-06-17 16:42:11.000,-121.9686050415039,38.175376892089844,115.0,105.0,1297.0,0.0,100,7.0,26.0,1.9,10,78.61,5.0,322.0,-13.0,false,2047.0,-0.572,-0.139,0.349,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692029,true,2019-06-17 17:11:33.000,-121.9765625,38.17159652709961,117.0,169.0,484.0,0.0,100,11.0,26.0,1.3,9,40.68,5.555555555555555,204.0,59.0,false,2047.0,-0.283,-0.237,0.231,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692030,true,2019-06-17 17:41:06.000,-121.99507141113281,38.19179153442383,10.0,-754.0,651.0,0.0,100,13.0,47.0,1.4,6,13.61,0.2777777777777778,0.0,-13.0,false,2047.0,0.03,-0.331,0.044,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692031,true,2019-06-17 18:11:34.000,-121.99520874023438,38.193389892578125,112.0,-874.0,505.0,0.0,100,9.0,55.0,1.2,7,41.62,0.0,0.0,10.0,false,2047.0,0.067,-0.412,-0.018,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692032,true,2019-06-17 18:41:12.000,-121.99516296386719,38.19340896606445,202.0,-855.0,477.0,0.0,100,9.0,56.0,1.1,8,19.48,0.0,0.0,-6.0,false,2047.0,0.007,-0.462,0.041,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692033,true,2019-06-17 19:11:10.000,-121.99522399902344,38.19351577758789,112.0,-794.0,614.0,0.0,100,8.0,53.0,1.7,6,17.47,0.0,285.0,-29.0,false,1904.0,0.034,-0.413,0.016,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692034,true,2019-06-17 19:42:22.000,-121.9947509765625,38.185020446777344,261.0,-550.0,802.0,0.0,100,4.0,43.0,3.1,5,90.0,0.0,0.0,-6.0,false,2047.0,-0.188,-0.423,0.13,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692035,true,2019-06-17 20:12:11.000,-121.9700927734375,38.174171447753906,-81.0,233.0,441.0,0.0,100,11.0,34.0,1.7,7,78.3,2.2222222222222223,246.0,-5.0,false,2047.0,-0.391,-0.293,0.284,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692036,true,2019-06-17 20:41:41.000,-121.9765396118164,38.166690826416016,60.0,-109.0,297.0,0.0,100,12.0,35.0,1.9,7,48.37,4.444444444444445,310.0,-3.0,false,2047.0,-0.458,-0.337,0.244,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10690692037,true,2019-06-17 21:12:22.000,-121.97284698486328,38.17862319946289,-111.0,-14.0,925.0,0.0,100,10.0,36.0,2.4,7,90.0,11.944444444444445,133.0,-12.0,false,2047.0,-0.074,-0.137,0.167,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638259,true,2019-06-17 21:41:35.000,-121.96968078613281,38.181053161621094,153.0,-562.0,816.0,0.0,100,1.0,49.0,1.4,8,42.28,0.0,305.0,-5.0,false,2047.0,-0.2,-0.372,0.206,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638260,true,2019-06-17 22:11:01.000,-121.96879577636719,38.17539596557617,218.0,588.0,726.0,0.0,100,9.0,53.0,2.0,6,8.26,0.0,0.0,13.0,false,2047.0,-0.646,-0.436,0.119,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638261,true,2019-06-17 22:41:11.000,-121.96826171875,38.17514419555664,258.0,-161.0,961.0,0.0,100,4.0,51.0,1.4,5,18.34,0.0,91.0,3.0,false,2047.0,-0.559,-0.051,0.328,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638262,true,2019-06-17 23:11:41.000,-121.99523162841797,38.19353103637695,145.0,-736.0,682.0,0.0,100,1.0,36.0,1.5,8,48.32,0.0,0.0,-12.0,false,2047.0,-0.073,-0.339,0.037,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638263,true,2019-06-17 23:41:18.000,-121.99485778808594,38.19086456298828,228.0,-497.0,854.0,0.0,100,0.0,40.0,1.1,7,25.24,0.2777777777777778,0.0,5.0,false,2047.0,-0.405,0.003,0.369,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638264,true,2019-06-18 00:11:16.000,-121.99502563476562,38.190975189208984,211.0,-490.0,864.0,0.0,100,0.0,36.0,1.9,5,23.37,0.2777777777777778,0.0,-5.0,false,2047.0,-0.435,0.023,0.358,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638265,true,2019-06-18 00:41:57.000,-121.99610900878906,38.200767517089844,111.0,21.0,1227.0,0.0,100,8.0,30.0,1.6,5,64.28,3.0555555555555554,311.0,28.0,false,2047.0,-0.465,-0.307,0.266,,"GPRS",4176.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638266,true,2019-06-18 01:11:33.000,-121.98269653320312,38.198665618896484,-41.0,313.0,882.0,0.0,100,4.0,38.0,1.4,6,40.13,0.0,48.0,38.0,false,2047.0,-0.384,-0.171,0.326,,"GPRS",4181.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638267,true,2019-06-18 01:41:04.000,-121.99462890625,38.19337844848633,348.0,119.0,939.0,0.0,100,0.0,29.0,1.6,5,11.31,0.0,0.0,-6.0,false,2047.0,-0.812,-0.134,0.248,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638268,true,2019-06-18 02:11:32.000,-121.99453735351562,38.19145965576172,192.0,-752.0,655.0,0.0,100,0.0,32.0,1.0,6,39.27,0.0,0.0,1.0,false,1808.0,0.016,-0.219,-0.074,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638269,true,2019-06-18 02:41:19.000,-121.98413848876953,38.199398040771484,122.0,-733.0,696.0,0.0,100,0.0,25.0,1.4,5,26.34,0.8333333333333333,323.0,60.0,false,640.0,-0.138,-0.317,0.065,,"GPRS",4176.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638270,true,2019-06-18 03:11:07.000,-121.98414611816406,38.199363708496094,-274.0,-105.0,972.0,0.0,100,0.0,26.0,1.9,5,14.35,0.0,0.0,46.0,false,64.0,-0.488,-0.116,0.344,,"GPRS",4173.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638271,true,2019-06-18 03:41:33.000,-121.98416137695312,38.19941711425781,140.0,-634.0,780.0,0.0,100,0.0,25.0,1.2,7,40.31,0.0,0.0,48.0,false,32.0,-0.205,-0.322,0.15,,"GPRS",4170.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10695638272,true,2019-06-18 04:08:43.000,-121.9841537475586,38.199398040771484,41.0,-304.0,967.0,0.0,100,0.0,27.0,1.9,5,25.32,0.0,0.0,43.0,false,16.0,-0.514,-0.224,0.32,,"GPRS",4168.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560444,true,2019-06-18 12:11:32.000,-121.9841537475586,38.19940185546875,111.0,-742.0,692.0,0.0,100,0.0,22.0,1.1,6,44.42,0.0,0.0,52.0,false,16.0,-0.321,-0.242,0.278,,"GPRS",4162.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560445,true,2019-06-18 12:41:03.000,-121.99549102783203,38.19203186035156,68.0,-791.0,646.0,0.0,100,0.0,19.0,1.1,5,15.45,0.2777777777777778,0.0,19.0,false,496.0,-0.191,-0.274,0.119,,"GPRS",4154.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560446,true,2019-06-18 13:11:11.000,-121.98314666748047,38.19835662841797,82.0,-812.0,622.0,0.0,100,0.0,18.0,1.1,7,23.47,0.0,0.0,27.0,false,1088.0,-0.258,-0.254,0.218,,"GPRS",4151.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560447,true,2019-06-18 13:41:01.000,-121.98314666748047,38.19837188720703,93.0,-575.0,804.0,0.0,100,0.0,24.0,1.1,6,13.48,0.0,322.0,33.0,false,2047.0,-0.34,-0.271,0.282,,"GPRS",4151.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560448,true,2019-06-18 14:11:04.000,-121.992431640625,38.1907844543457,115.0,-867.0,533.0,0.0,100,0.0,25.0,1.4,5,16.54,0.2777777777777778,0.0,-20.0,false,2047.0,-0.249,0.033,0.287,,"GPRS",4154.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560449,true,2019-06-18 14:41:11.000,-121.99234771728516,38.19072341918945,36.0,-789.0,641.0,0.0,100,0.0,27.0,1.3,7,23.59,0.0,0.0,-1.0,false,2047.0,-0.301,0.09,0.316,,"GPRS",4154.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560450,true,2019-06-18 15:11:04.000,-121.99424743652344,38.19317626953125,143.0,-180.0,414.0,0.0,100,6.0,26.0,1.1,7,16.58,6.111111111111111,308.0,9.0,false,2047.0,-0.428,-0.225,0.311,,"GPRS",4159.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560451,true,2019-06-18 15:41:00.000,-121.99192810058594,38.189842224121094,113.0,206.0,1179.0,0.0,100,1.0,26.0,1.0,7,12.41,7.5,36.0,12.0,false,2047.0,-0.946,-0.011,0.212,,"GPRS",4181.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560452,true,2019-06-18 16:12:03.000,-121.99539947509766,38.19195556640625,42.0,-648.0,781.0,0.0,100,9.0,41.0,1.6,10,75.42,0.0,0.0,8.0,false,2047.0,-0.115,-0.337,0.148,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560453,true,2019-06-18 16:40:57.000,-121.9936294555664,38.18899917602539,170.0,-611.0,789.0,0.0,100,3.0,53.0,1.8,10,9.46,0.0,0.0,-2.0,false,2047.0,-0.046,-0.42,0.073,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560454,true,2019-06-18 17:12:03.000,-121.99515533447266,38.1934928894043,97.0,-399.0,906.0,0.0,100,7.0,39.0,1.1,11,75.42,0.0,229.0,-2.0,false,2047.0,-0.222,-0.336,0.214,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560455,true,2019-06-18 17:41:13.000,-121.99919891357422,38.192745208740234,49.0,-826.0,599.0,0.0,100,0.0,33.0,1.5,8,25.48,0.0,0.0,-6.0,false,2047.0,-0.12,0.199,0.131,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560456,true,2019-06-18 18:11:15.000,-121.99929809570312,38.19272994995117,57.0,-679.0,747.0,0.0,100,2.0,38.0,1.5,8,27.4,0.5555555555555556,318.0,23.0,false,1840.0,-0.164,0.167,0.211,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560457,true,2019-06-18 18:41:25.000,-121.99923706054688,38.192752838134766,181.0,-652.0,752.0,0.0,100,1.0,41.0,1.0,9,37.36,0.0,0.0,5.0,false,2047.0,-0.187,0.095,0.26,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560458,true,2019-06-18 19:11:05.000,-121.99933624267578,38.1927375793457,282.0,-578.0,784.0,0.0,100,6.0,49.0,1.7,6,17.33,0.8333333333333333,173.0,-8.0,false,2047.0,-0.217,-0.015,0.323,,"GPRS",4181.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560459,true,2019-06-18 19:42:17.000,-121.98652648925781,38.196876525878906,237.0,-64.0,309.0,0.0,100,9.0,34.0,4.8,5,90.0,3.333333333333333,257.0,39.0,false,2047.0,-0.242,-0.176,0.284,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560460,true,2019-06-18 20:11:41.000,-121.99960327148438,38.18416976928711,59.0,9.0,474.0,0.0,100,11.0,36.0,1.7,5,53.25,3.611111111111111,258.0,12.0,false,2047.0,-0.231,-0.302,0.237,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560461,true,2019-06-18 20:41:27.000,-121.99681091308594,38.194129943847656,51.0,-638.0,779.0,0.0,100,3.0,51.0,1.3,6,39.32,0.2777777777777778,0.0,-19.0,false,2047.0,-0.082,-0.377,0.157,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10705560462,true,2019-06-18 21:10:55.000,-121.99032592773438,38.1920280456543,198.0,1250.0,454.0,0.0,100,9.0,45.0,1.2,6,7.29,0.0,0.0,7.0,false,2047.0,-0.42,-0.027,0.328,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415175,true,2019-06-18 21:42:18.000,-121.99134826660156,38.19205093383789,86.0,69.0,1045.0,0.0,100,11.0,35.0,2.7,5,90.0,2.2222222222222223,294.0,-5.0,false,2047.0,-0.482,-0.431,0.15,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415176,true,2019-06-18 22:11:51.000,-121.98834991455078,38.199275970458984,138.0,101.0,1001.0,0.0,100,9.0,35.0,1.8,6,63.25,4.722222222222222,271.0,15.0,false,2047.0,-0.236,0.073,0.305,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415177,true,2019-06-18 22:40:56.000,-121.9908218383789,38.19276428222656,271.0,-13.0,974.0,0.0,100,2.0,52.0,1.8,5,8.32,0.0,0.0,33.0,false,2047.0,-0.639,-0.072,0.306,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415178,true,2019-06-18 23:11:23.000,-121.99056243896484,38.19257354736328,262.0,-358.0,908.0,0.0,100,3.0,46.0,1.5,6,35.29,0.0,0.0,24.0,false,2047.0,-0.496,-0.11,0.347,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415179,true,2019-06-18 23:41:33.000,-121.99077606201172,38.192596435546875,208.0,436.0,840.0,0.0,100,0.0,39.0,0.9,7,45.25,0.0,0.0,-2.0,false,2047.0,-0.865,0.098,0.222,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415180,true,2019-06-19 00:11:00.000,-121.99080657958984,38.192596435546875,211.0,-322.0,934.0,0.0,100,0.0,42.0,1.1,5,12.27,0.0,0.0,-13.0,false,1584.0,-0.076,-0.018,0.194,,"GPRS",4176.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415181,true,2019-06-19 00:41:03.000,-121.9908447265625,38.19261169433594,124.0,-255.0,971.0,0.0,100,0.0,36.0,1.1,4,15.26,0.0,0.0,-9.0,false,2047.0,-0.162,-0.273,0.186,,"GPRS",4176.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415182,true,2019-06-19 01:11:27.000,-121.9913101196289,38.19181442260742,239.0,-417.0,894.0,0.0,100,0.0,37.0,1.4,7,39.24,0.0,0.0,6.0,false,2047.0,-0.062,-0.251,0.114,,"GPRS",4176.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415183,true,2019-06-19 01:41:01.000,-121.99474334716797,38.1933479309082,181.0,552.0,837.0,0.0,100,0.0,31.0,1.1,7,13.2,0.0,0.0,-45.0,false,2047.0,-0.553,-0.193,0.333,,"GPRS",4179.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415184,true,2019-06-19 02:11:27.000,-121.9949951171875,38.191810607910156,-11.0,-635.0,802.0,0.0,100,0.0,28.0,0.9,8,39.19,0.0,277.0,-9.0,false,2047.0,-0.371,-0.164,0.34,,"GPRS",4176.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415185,true,2019-06-19 02:41:01.000,-121.9951400756836,38.19300079345703,94.0,-714.0,718.0,0.0,100,0.0,27.0,1.6,5,13.26,0.0,0.0,-4.0,false,1872.0,-0.145,-0.329,0.126,,"GPRS",4173.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415186,true,2019-06-19 03:11:11.000,-121.99552154541016,38.193397521972656,93.0,-681.0,746.0,0.0,100,0.0,26.0,1.7,5,23.21,0.2777777777777778,0.0,54.0,false,832.0,-0.222,-0.306,0.17,,"GPRS",4173.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415187,true,2019-06-19 03:41:33.000,-121.98828125,38.194480895996094,31.0,-748.0,689.0,0.0,100,0.0,25.0,1.6,7,45.22,0.0,0.0,13.0,false,96.0,-0.142,-0.28,0.114,,"GPRS",4170.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10713415188,true,2019-06-19 04:09:03.000,-121.98834228515625,38.194454193115234,105.0,-636.0,778.0,0.0,100,0.0,24.0,1.9,7,33.26,0.0,0.0,3.0,false,16.0,-0.188,-0.3,0.122,,"GPRS",4165.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621497,true,2019-06-19 12:12:20.000,-121.98831176757812,38.1943244934082,234.0,-719.0,685.0,0.0,100,0.0,30.0,2.8,6,90.0,0.0,0.0,-10.0,false,16.0,-0.092,-0.35,0.02,,"GPRS",4159.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621498,true,2019-06-19 12:41:28.000,-121.98831176757812,38.194522857666016,132.0,-600.0,804.0,0.0,100,0.0,21.0,1.5,7,37.31,0.0,0.0,11.0,false,32.0,-0.252,-0.32,0.169,,"GPRS",4148.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621499,true,2019-06-19 13:11:25.000,-121.98837280273438,38.19443893432617,84.0,-656.0,764.0,0.0,99,0.0,22.0,1.2,6,34.33,0.0,0.0,0.0,false,16.0,-0.246,-0.287,0.181,,"GPRS",4143.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621500,true,2019-06-19 13:41:06.000,-121.98829650878906,38.19441604614258,149.0,-616.0,799.0,0.0,99,0.0,24.0,1.1,5,15.35,0.2777777777777778,0.0,3.0,false,2047.0,-0.255,-0.331,0.17,,"GPRS",4143.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621501,true,2019-06-19 14:11:11.000,-121.98828887939453,38.19441223144531,193.0,-446.0,887.0,0.0,99,0.0,29.0,1.5,4,20.39,0.0,287.0,1.0,false,640.0,-0.281,-0.345,0.191,,"GPRS",4145.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621502,true,2019-06-19 14:42:03.000,-121.99054718017578,38.19179153442383,100.0,-303.0,963.0,0.0,100,0.0,23.0,1.0,7,72.35,0.0,0.0,-3.0,false,2047.0,-0.231,-0.269,0.199,,"GPRS",4154.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621503,true,2019-06-19 15:11:02.000,-121.99442291259766,38.193199157714844,3.0,27.0,1104.0,0.0,100,7.0,22.0,1.5,6,11.48,6.388888888888888,314.0,2.0,false,2047.0,-0.687,-0.282,0.245,,"GPRS",4159.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621504,true,2019-06-19 15:42:05.000,-121.999755859375,38.19322967529297,173.0,158.0,1096.0,0.0,100,6.0,24.0,2.0,7,74.43,6.666666666666666,358.0,-2.0,false,2047.0,-0.815,-0.126,0.268,,"GPRS",4181.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621505,true,2019-06-19 16:11:11.000,-121.9997787475586,38.19301986694336,108.0,-664.0,751.0,0.0,100,6.0,48.0,2.0,7,20.35,0.0,0.0,-1.0,false,2047.0,-0.114,-0.391,0.142,,"GPRS",4184.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621506,true,2019-06-19 16:41:27.000,-121.99494934082031,38.191768646240234,-27.0,-616.0,807.0,0.0,100,8.0,40.0,1.2,9,36.42,0.0,0.0,5.0,false,2047.0,-0.255,-0.264,0.284,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
10719621507,true,2019-06-19 17:11:04.000,-121.99462890625,38.192626953125,82.0,148.0,1054.0,0.0,100,10.0,24.0,1.4,6,13.37,2.2222222222222223,0.0,7.0,false,2047.0,-0.334,-0.321,0.208,,"GPRS",4187.0,"gps","Circus cyaneus","191628","NOHA 628","Northern Harrier (Breeding), Ornitela, Suisun Marsh"
