event-id,visible,timestamp,x,y,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,mw:activity-count,tag-voltage,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
8029865368,TRUE,00:00.0,-121.949216,38.118116,,,,,DRIB61,24,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592109.1014,4219441.774,10N
8030892760,TRUE,00:00.0,-121.952816,38.118182,,,,,DRIB61,25,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",591793.4433,4219445.53,10N
8030892761,TRUE,00:00.0,-121.950616,38.118582,,,,,DRIB61,25,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",591985.793,4219492.092,10N
8030892762,TRUE,00:00.0,-121.945766,38.115966,,,,,DRIB61,27,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592414.2378,4219206.642,10N
8030892763,TRUE,01:00.0,-121.949616,38.1124,,,,,DRIB61,24,,,,,FALSE,,4140,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592081.2152,4218807.137,10N
8033608738,TRUE,00:00.0,-121.932599,38.1137,,,,,DRIB61,34,,,,,FALSE,,4060,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",593571.3816,4218968.402,10N
8033608739,TRUE,00:00.0,-121.929149,38.120366,,,,,DRIB61,22,,,,,FALSE,,4060,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",593865.2926,4219711.538,10N
8033608740,TRUE,02:00.0,-121.960833,38.114133,,,,,DRIB61,18,,,,,FALSE,,4060,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",591095.7054,4218988.36,10N
8033608741,TRUE,00:00.0,-121.944133,38.119682,,,,,DRIB61,22,,,,,FALSE,,4060,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592552.6997,4219620.593,10N
8038187916,TRUE,00:00.0,-121.943249,38.124332,,,,,DRIB61,22,,,,,FALSE,,4060,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592624.314,4220137.434,10N
8038187917,TRUE,00:00.0,-121.945699,38.11265,,,,,DRIB61,30,,,,,FALSE,,4060,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592424.2906,4218838.77,10N
8038187918,TRUE,00:00.0,-121.947666,38.11405,,,,,DRIB61,26,,,,,FALSE,,4060,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592250.0896,4218992.155,10N
8038187919,TRUE,00:00.0,-121.932332,38.113433,,,,,DRIB61,35,,,,,FALSE,,4060,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",593595.129,4218939.045,10N
8041214652,TRUE,03:00.0,-121.932299,38.113466,,,,,DRIB61,23,,,,,FALSE,,3990,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",593597.9798,4218942.74,10N
8041214653,TRUE,00:00.0,-121.948666,38.114483,,,,,DRIB61,37,,,,,FALSE,,3990,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592161.8806,4219039.207,10N
8041214654,TRUE,00:00.0,-121.947699,38.1153,,,,,DRIB61,45,,,,,FALSE,,3990,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592245.6241,4219130.821,10N
8041214655,TRUE,00:00.0,-121.945833,38.1132,,,,,DRIB61,24,,,,,FALSE,,3990,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592411.8502,4218899.664,10N
8041214656,TRUE,06:00.0,-121.95055,38.117716,,,,,DRIB61,23,,,,,FALSE,,3920,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",591992.665,4219396.067,10N
8041214657,TRUE,00:00.0,-121.932032,38.1136,,,,,DRIB61,34,,,,,FALSE,,3920,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",593621.2154,4218957.878,10N
8041214658,TRUE,00:00.0,-121.932282,38.113483,,,,,DRIB61,21,,,,,FALSE,,3920,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",593599.4484,4218944.644,10N
8041214659,TRUE,00:00.0,-121.945433,38.113066,,,,,DRIB61,23,,,,,FALSE,,3920,,gps,Circus cyaneus,48505479473,DRIB 61.1,"Northern Harrier (Wintering), Suisun Marsh",592447.0854,4218885.193,10N
