x,y,time
605863.8531,4642686.267,1013
606026.0429,4642671.739,1014
606017.7359,4642931.731,1015
605913.3835,4642886.54,1016
605799.6297,4642835.28,1017
605800.1425,4642843.337,1018
605770.0991,4642778.92,1019
605770.7443,4642778.082,1020
605909.3497,4642944.943,1021
606005.3377,4642914.601,1022
605913.3533,4642931.022,1023
606006.7379,4643032.818,1024
605909.4535,4643022.895,1025
605985.7451,4643082.918,1026
605987.8006,4643072.358,1027
605621.8624,4642322.996,1028
605924.3856,4642954.911,1029
605925.8085,4642944.341,1030
605916.3406,4642985.293,1031
605911.9381,4642983.533,1032
605919.4326,4642947.635,1033
605914.3659,4642947.983,1034
605913.7649,4642945.856,1035
605904.7326,4642957.583,1036
605910.8168,4642931.408,1037
605940.7256,4643004.72,1038
605946.085,4643069.618,1039
605911.4065,4642976.747,1040
605921.1156,4642962.064,1041
605924.0321,4642978.629,1042
605938.742,4643095.35,1043
605921.1106,4643004.852,1044
605860.071,4642855.244,1045
606001.5007,4643044.602,1046
605975.131,4643073.44,1047
606018.5672,4643088.068,1048
605795.4582,4642775.485,1049
605804.1186,4642788.746,1050
605796.6414,4642781.01,1051
605800.4556,4642779.795,1052
605814.044,4642802.027,1053
605802.9543,4642781.951,1054
605804.8583,4642781.556,1055
605850.7972,4642840.702,1056
605894.7148,4642653.259,1057
605927.2991,4642674.503,1058
605861.8895,4642775.626,1059
605859.1511,4642789.566,1060
605818.4865,4642843.61,1061
606022.4495,4642997.466,1062
605903.7151,4642983.41,1063
606028.263,4643031.868,1064
605948.7804,4643101.007,1065
605771.9491,4642484.517,1066
605789.8345,4642770.741,1067
605804.3834,4642770.957,1068
605786.1191,4642850.33,1069
605883.4391,4642900.498,1070
605890.1069,4642920.085,1071
605880.524,4642926.297,1072
605868.7374,4642868.082,1073
605852.6335,4642887.33,1074
606166.0105,4643043.668,1075
606160.8363,4643051.216,1076
606159.5712,4643051.197,1077
602924.2545,4646009.314,1078
597975.9948,4651717.212,1079
593562.9084,4655937.479,1080
586773.6514,4662551.367,1081
585457.8495,4674134.114,1082
586359.1015,4686624.056,1083
586492.504,4695209.069,1084
589389.7269,4703648.2,1085
589400.3494,4703651.302,1086
589406.5334,4703658.16,1087
588284.3548,4705501.152,1088
586483.3965,4718510.177,1089
589565.1129,4731175.433,1090
593242.365,4742480.474,1091
601362.1555,4747249.995,1092
603945.5328,4748544.011,1093
604358.3263,4748733.732,1094
606702.2503,4749127.756,1095
606341.3207,4749256.481,1096
606935.6721,4749825.434,1097
605619.1681,4750913.94,1098
605667.1818,4750870.612,1099
605664.0024,4750874.8,1100
605670.3677,4750866,1101
605669.7384,4750866.414,1102
605666.1837,4750854.495,1103
605693.6738,4750849.41,1104
605692.376,4750852.779,1105
605734.4768,4751436.462,1106
605846.9992,4751330.147,1107
609906.4655,4759437.123,1108
612499.1866,4767164.153,1109
614459.2034,4772449.487,1110
623349.0788,4779784.829,1111
628459.3669,4789391.787,1112
637974.4355,4798608.541,1113
647062.9218,4810050.367,1114
656153.5827,4818354.034,1115
667234.8002,4829889.864,1116
670979.2577,4842314.665,1117
678724.2439,4850793.808,1118
687334.3058,4855656.622,1119
701176.8171,4855934.715,1120
707878.0745,4863908.508,1121
704365.6897,4867622.203,1122
705099.1559,4875357.325,1123
703599.6727,4886655.95,1124
700261.0664,4895708.751,1125
700466.5625,4904771.141,1126
700710.962,4914590.293,1127
698028.4272,4924093.887,1128
693246.7145,4937434.281,1129
693720.6966,4942081.932,1130
693765.4602,4942084.545,1131
693782.6152,4942078.273,1132
693862.0271,4945755.251,1133
695599.5596,4960812.724,1134
696177.4402,4975948.35,1135
694482.6506,4986468.7,1136
692906.2721,4994761.452,1137
691394.9071,5004963.036,1138
687045.3511,5014078.03,1139
683472.6695,5018432.378,1140
677114.7224,5028546.032,1141
673139.3947,5034583.41,1142
672512.616,5044300.488,1143
673905.1059,5048235.006,1144
676111.4982,5052146.603,1145
674571.8731,5063980.976,1146
669075.5507,5071417.781,1147
660692.7738,5082775.875,1148
639687.6929,5092631.2,1149
623852.1318,5101192.964,1150
605213.5139,5112443.728,1151
589736.119,5112959.544,1152
579395.6498,5109118.665,1153
570352.1525,5108213.122,1154
556100.9181,5105715.959,1155
546586.0932,5102596.897,1156
529636.9523,5097389.971,1157
517198.1788,5085606.551,1158
517192.2985,5085593.819,1159
517207.438,5085467.982,1160
517187.2994,5085476.827,1161
517201.5022,5085475.171,1162
517190.2538,5085478.106,1163
517184.3156,5085486.143,1164
517198.51,5085487.454,1165
515614.7884,5084098.158,1166
516434.8945,5083882.007,1167
512090.0818,5087647.09,1168
507941.5657,5092709.458,1169
498806.0267,5093820.43,1170
489530.2229,5096315.027,1171
478534.5471,5099641.466,1172
470317.7454,5105497.235,1173
456809.8447,5115909.587,1174
447425.2884,5125716.238,1175
437358.8505,5137049.392,1176
428602.7385,5151327.504,1177
423090.8642,5170836.42,1178
421446.8456,5181698.781,1179
424139.1186,5189622.793,1180
423988.917,5205446.081,1181
422842.721,5216623.465,1182
422346.241,5227728.364,1183
424427.7974,5239118.355,1184
429651.3693,5254498.628,1185
443288.0931,5260351.138,1186
459711.7814,5251847.248,1187
473421.6419,5241241.225,1188
477591.8097,5233398.784,1189
477483.2062,5234287.348,1190
477228.4217,5234374.809,1191
477444.5944,5234303.181,1192
477517.7391,5234261.356,1193
477509.5777,5234240.19,1194
477540.1593,5234237.53,1195
477510.1484,5234238.492,1196
477541.8651,5234230.74,1197
477503.838,5234248.691,1198
478415.5864,5234185.51,1199
484827.1619,5232831.421,1200
484854.2573,5232816.09,1201
487273.959,5232857.436,1202
487173.3757,5242608.631,1203
492095.0124,5241297.624,1204
499226.7922,5240383.447,1205
508302.6472,5236475.466,1206
517382.1752,5228555.355,1207
526413.0151,5225861.622,1208
533689.5787,5211238.899,1209
540409.9912,5200596.421,1210
548928.299,5185783.593,1211
560704.0529,5170513.879,1212
573137.2264,5157263.043,1213
583316.9341,5140833.068,1214
588204.0455,5131168.517,1215
595432.8319,5118196.581,1216
606707.8969,5104672.288,1217
615287.4954,5096188.905,1218
622064.5192,5092742.102,1219
631133.6404,5082593.978,1220
642297.5519,5075884.492,1221
649435.5945,5072347.707,1222
652665.3076,5070726.151,1223
655492.5596,5069291.617,1224
657837.8264,5067715.863,1225
657676.1563,5067510.746,1226
657748.2575,5067501.124,1227
657744.0816,5067501.866,1228
657752.5217,5067520.316,1229
657744.6644,5067502.305,1230
657816.9498,5067742.899,1231
657820.3062,5067751.042,1232
657820.403,5067747.228,1233
656100.3227,5065961.701,1234
654379.8527,5063648.723,1235
652377.2499,5061370.945,1236
655819.5544,5059538.821,1237
656262.8037,5051635.457,1238
655255.0403,5045770.994,1239
656323.2938,5039778.848,1240
657617.4521,5031508.1,1241
655069.0755,5021713.332,1242
649743.9119,5010324.837,1243
645399.5361,4996555.585,1244
641707.2364,4981078.925,1245
642886.08,4959636.349,1246
641695.2768,4946837.233,1247
639922.1415,4931531.833,1248
640169.8955,4916890.574,1249
646667.4273,4897730.608,1250
651266.9103,4876279.893,1251
649496.9222,4852589.334,1252
652344.2108,4840281.019,1253
655707.206,4818442.453,1254
657757.2963,4801112.314,1255
656871.9708,4783730.131,1256
653464.2279,4771185.497,1257
644322.5221,4761550.583,1258
642672.5662,4760347.129,1259
642672.6632,4760342.469,1260
642655.175,4760345.495,1261
642857.9377,4760410.75,1262
646961.6434,4750990.838,1263
651236.5709,4740306.146,1264
651232.6789,4740312.842,1265
651232.1014,4740310.71,1266
647410.782,4729810.753,1267
642069.021,4719758.663,1268
640015.2659,4707279.65,1269
635823.2257,4701448.002,1270
634348.7632,4699927.444,1271
636440.0952,4693122.329,1272
630129.8888,4685159.752,1273
625614.6211,4676758.279,1274
621456.2017,4668915.067,1275
616407.7962,4659268.743,1276
606595.7736,4651788.655,1277
605829.6139,4642861.145,1278
605785.6672,4642795.674,1279
605761.8931,4642862.679,1280
605748.9585,4642881.55,1281
605748.4961,4642870.105,1282
605740.0839,4642882.689,1283
605782.7421,4642864.684,1284
605850.1484,4642756.811,1285
605749.8179,4642866.312,1286
605741.6073,4642865.343,1287
605695.8468,4642836.702,1288
605663.9111,4642771.833,1289
605670.926,4642768.125,1290
605662.8601,4642757.414,1291
605657.4351,4642611.601,1292
605656.8026,4642611.591,1293
605884.8145,4642638.284,1294
605948.237,4642670.579,1295
606164.2841,4642905.111,1296
606163.1392,4642897.045,1297
606159.1984,4642906.73,1298
606160.5647,4642899.972,1299
606154.2518,4642899.03,1300
606158.686,4642898.673,1301
605746.2849,4642806.102,1302
604790.125,4641400.287,1303
604049.5718,4639594.04,1304
605745.1998,4641049.671,1305
605689.2961,4642681.551,1306
605688.0121,4642682.803,1307
605689.252,4642684.516,1308
605688.6006,4642685.778,1309
605682.9956,4642679.763,1310
605691.1119,4642687.086,1311
605691.7823,4642684.554,1312
605696.3236,4642676.996,1313
605680.6228,4642669.137,1314
605995.5887,4642847.096,1315
606103.0602,4642980.029,1316
605769.2018,4642796.7,1317
605821.7691,4642835.61,1318
606055.3893,4642782.747,1319
605796.2337,4642850.904,1320
605913.5223,4642877.222,1321
606183.9432,4642986.744,1322
606207.7076,4643005.316,1323
606244.5359,4642869.453,1324
606245.1051,4642873.698,1325
606238.1534,4642873.171,1326
606243.2835,4642868.587,1327
606246.3702,4642873.717,1328
606391.2695,4643210.986,1329
606244.4778,4642957.994,1330
606463.6961,4643148.524,1331
605902.2466,4642954.581,1332
606179.1041,4643014.209,1333
606411.3344,4643011.751,1334
606178.7055,4643040.892,1335
606175.5681,4643039.151,1336
606168.3445,4643056.836,1337
606176.713,4643047.217,1338
606173.1265,4643033.183,1339
606096.9624,4642964.687,1340
606125.7811,4642983.757,1341
605923.6521,4642961.678,1342
605925.5181,4642963.824,1343
605925.5244,4642963.401,1344
605930.5217,4642967.711,1345
605927.9852,4642968.097,1346
605925.5497,4642961.706,1347
605933.7033,4642966.488,1348
606213.3684,4643049.883,1349
606154.8652,4643027.403,1350
606153.8722,4643009.172,1351
606151.905,4643013.802,1352
606161.0199,4642996.569,1353
606237.9486,4643056.181,1354
606247.0004,4643043.184,1355
606215.9112,4643049.074,1356
606226.9929,4643069.574,1357
606254.7131,4642908.157,1358
606256.3891,4642923.01,1359
606258.2241,4642884.909,1360
606255.4976,4642898.001,1361
606246.5508,4643073.256,1362
606216.512,4643051.201,1363
606241.2626,4643088.428,1364
606238.1195,4643044.746,1365
606153.8912,4643007.901,1366
606287.7233,4643027.694,1367
606283.7698,4643038.226,1368
606283.6874,4643043.732,1369
606283.7571,4643039.073,1370
606162.4686,4642941.941,1371
606079.9856,4643042.384,1372
606250.4119,4642899.62,1373
606253.5936,4642898.397,1374
606254.1945,4642900.524,1375
606257.9708,4642901.851,1376
606150.6588,4643054.877,1377
605872.2079,4642974.892,1378
606246.4868,4643119.855,1379
606395.1613,4643162.326,1380
606201.7612,4643064.537,1381
606198.2824,4643043.303,1382
606130.0507,4642994.412,1383
606199.8253,4643109.414,1384
606400.7001,4643383.974,1385
606241.3923,4643291.355,1386
606200.0088,4643097.131,1387
606208.9149,4643093.875,1388
606216.5939,4643088.059,1389
606930.3894,4643247.038,1390
606929.5466,4643261.006,1391
606927.8227,4643291.482,1392
605972.6746,4642983.591,1393
605976.6656,4642970.518,1394
606097.6144,4643048.154,1395
606202.1596,4643080.218,1396
606146.8003,4643101.42,1397
606195.6124,4643137.312,1398
606206.9726,4643139.176,1399
606199.4772,4643132.709,1400
606239.3074,4643134.576,1401
605956.22,4642899.041,1402
605995.7412,4642879.295,1403
605989.4788,4642874.966,1404
606000.0806,4642885.291,1405
606249.2291,4642894.095,1406
606241.4739,4642904.994,1407
606248.4572,4642903.403,1408
606247.3061,4642895.761,1409
606245.3895,4642897.003,1410
606251.1141,4642894.97,1411
606035.2323,4642946.396,1412
606052.261,4642992.404,1413
606050.3065,4642996.187,1414
606050.8316,4643003.397,1415
606048.3773,4642998.277,1416
606041.3056,4643005.797,1417
606143.7261,4643180.172,1418
606217.4665,4643114.338,1419
606214.3038,4643114.291,1420
606189.9959,4643089.78,1421
606142.8344,4643028.071,1422
606155.1373,4643009.191,1423
606140.5319,4643012.785,1424
605914.2739,4643039.065,1425
606148.1034,4643014.169,1426
606143.9856,4643035.713,1427
606153.0182,4643023.986,1428
606130.2721,4642979.588,1429
606047.8843,4643031.313,1430
606051.6479,4643033.488,1431
606146.6296,4642985.763,1432
606117.7922,4643010.327,1433
606148.3565,4642954.863,1434
606000.4559,4642987.394,1435
606218.6176,4643121.981,1436
606034.7457,4642979.009,1437
606055.449,4642990.757,1438
606241.4998,4642860.935,1439
606238.337,4642860.888,1440
606244.0363,4642860.549,1441
606239.6528,4642857.518,1442
606064.1008,4642877.35,1443
606065.0372,4642899.393,1444
606054.5873,4642878.902,1445
606150.8107,4643002.348,1446
606134.6176,4642942.796,1447
606133.3273,4642986.835,1448
606124.9715,4642995.607,1449
606168.2499,4642978.461,1450
606099.2135,4642856.268,1451
606246.8192,4642886.01,1452
606253.1447,4642886.104,1453
606281.1344,4642918.296,1454
606279.3381,4642911.491,1455
606212.6734,4642969.38,1456
606212.6797,4642968.957,1457
606257.3699,4642899.724,1458
606031.1204,4642925.153,1459
606009.4623,4642934.997,1460
606008.8423,4642934.141,1461
606003.0294,4642942.103,1462
606064.0381,4642923.949,1463
606064.658,4642924.806,1464
606063.4624,4642920.128,1465
606082.1405,4642813.225,1466
606148.2995,4642958.675,1467
606180.8438,4642982.461,1468
606236.5981,4642807.907,1469
606234.7068,4642807.455,1470
606235.9782,4642807.05,1471
606250.5201,4642850.055,1472
606251.197,4642847.1,1473
606253.8348,4642839.937,1474
606253.234,4642837.81,1475
606247.3827,4642848.314,1476
606252.3418,4642855.166,1477
606245.9593,4642858.884,1478
606051.8359,4642893.689,1479
606048.5151,4642904.23,1480
606052.943,4642904.296,1481
606054.227,4642903.044,1482
606051.0327,4642905.115,1483
606049.154,4642903.816,1484
605966.0072,4642964.004,1485
605967.3101,4642961.482,1486
606006.5783,4642958.678,1487
606054.7005,4642828.914,1488
606048.6599,4642852.124,1489
606062.171,4642837.075,1490
606053.7835,4642847.964,1491
607251.9368,4643530.218,1492
606048.622,4642854.666,1493
605959.5153,4642890.194,1494
605988.4809,4642941.886,1495
606076.2524,4642910.999,1496
606248.349,4642952.968,1497
606195.513,4642889.903,1498
606194.1467,4642896.661,1499
605968.9099,4642939.052,1500
605974.0713,4642932.351,1501
606007.5836,4642933.698,1502
606017.63,4643023.66,1503
606244.1249,4642854.62,1504
606242.2336,4642854.168,1505
606230.816,4642856.115,1506
606233.9788,4642856.163,1507
606182.9563,4643010.453,1508
606221.3146,4642899.185,1509
606242.271,4642893.991,1510
606244.8202,4642892.758,1511
606241.6258,4642894.828,1512
606245.4465,4642893.191,1513
606242.2774,4642893.567,1514
606245.4211,4642894.885,1515
606247.3251,4642894.49,1516
606204.6219,4642873.093,1517
606202.7369,4642872.218,1518
606203.3378,4642874.345,1519
606204.1476,4642862.495,1520
606200.2257,4642870.909,1521
606192.9512,4642891.983,1522
606191.0346,4642893.225,1523
606191.1105,4642888.143,1524
606147.1989,4642990.008,1525
606163.2717,4643015.243,1526
606156.4276,4643007.515,1527
606144.0298,4643075.113,1528
606034.0677,4642897.236,1529
606125.2434,4642977.395,1530
606065.6883,4642855.768,1531
606063.778,4642856.586,1532
606206.4923,4643086.637,1533
606141.544,4643114.475,1534
606237.392,4643051.089,1535
606241.7628,4643054.967,1536
606366.5522,4642537.448,1537
606256.0858,4642900.976,1538
606252.9167,4642901.352,1539
606254.0869,4642907.724,1540
606254.7321,4642906.886,1541
606325.9944,4642668.594,1542
606319.5991,4642673.158,1543
606322.5845,4642685.065,1544
606284.2845,4642919.19,1545
605931.7981,4642924.519,1546
606227.8992,4642924.278,1547
606246.4704,4642951.669,1548
606218.3911,4643010.136,1549
606276.4451,4642681.833,1550
606305.1322,4642963.561,1551
606257.4326,4642937.853,1552
606328.764,4643202.425,1553
606280.7674,4643238.988,1554
606278.9066,4642982.656,1555
606310.0977,4643223.752,1556
606311.6415,4643205.135,1557
606318.9381,4643309.46,1558
606228.4065,4643313.613,1559
606245.3647,4643279.552,1560
606236.0726,4643308.644,1561
606232.3725,4643302.234,1562
606244.4219,4643300.296,1563
606158.5025,4642953.32,1564
606150.874,4642955.748,1565
606183.4482,4643231.602,1566
606249.9696,4643267.759,1567
606217.3778,4643120.268,1568
606061.8366,4642901.887,1569
606095.1656,4642915.517,1570
606236.9833,4642866.799,1571
606242.7142,4642864.343,1572
606242.6066,4642871.543,1573
606245.1964,4643121.531,1574
606205.84,4643172.627,1575
606208.4257,4643295.945,1576
606204.5315,4643090.844,1577
606203.1715,4643097.179,1578
606283.9807,4643235.647,1579
606265.4603,4643247.232,1580
606262.3231,4643245.49,1581
606260.3812,4643248.427,1582
606248.3254,4643250.788,1583
605940.9137,4643671.112,1584
606393.5821,4643605.856,1585
606395.5176,4643603.344,1586
606396.1057,4643606.318,1587
606392.3235,4643605.414,1588
606433.3709,4644032.638,1589
606286.5233,4642938.711,1590
605958.4545,4642961.35,1591
605978.1979,4643037.476,1592
605878.4876,4642935.587,1593
606239.0615,4643489.585,1594
606244.4219,4642877.077,1595
606246.8635,4642883.045,1596
606245.5604,4642885.567,1597
606231.7456,4642878.582,1598
606276.5673,4642927.548,1599
606279.616,4642935.219,1600
606268.2428,4642934.202,1601
606268.9197,4642931.246,1602
606268.2555,4642933.354,1603
606282.0692,4643574.956,1604
606218.0999,4643537.566,1605
606210.2636,4643511.607,1606
606218.8147,4643532.07,1607
606217.91,4643042.325,1608
606192.109,4643033.043,1609
606178.2754,4643027.329,1610
605962.6687,4643018.18,1611
605978.7032,4643003.592,1612
605967.6374,4642897.093,1613
605974.9648,4642999.724,1614
606102.1431,4642999.079,1615
606158.1862,4642932.133,1616
606136.4836,4642944.942,1617
606118.6712,4642951.454,1618
606203.855,4643051.435,1619
606148.97,4642956.143,1620
606154.802,4642989.274,1621
606217.6247,4643103.749,1622
606228.5038,4643137.803,1623
606293.0759,4642965.922,1624
606388.6298,4643091.479,1625
606403.0829,4643098.05,1626
606397.4789,4643092.036,1627
606247.3378,4642893.643,1628
606254.1312,4642904.759,1629
606256.0542,4642903.093,1630
606240.7907,4642908.373,1631
606230.2653,4642892.964,1632
606232.1376,4642894.687,1633
606230.24,4642894.658,1634
606167.6365,4642934.816,1635
606238.8741,4642909.615,1636
606149.1598,4642985.801,1637
606157.889,4642909.676,1638
606154.6187,4642916.829,1639
605997.4249,4642936.088,1640
605998.7785,4642930.178,1641
606071.0151,4642922.783,1642
605871.8845,4642954.128,1643
605404.9478,4642528.631,1644
605391.6636,4642528.434,1645
606198.4336,4643117.866,1646
606133.6752,4643005.905,1647
606234.8417,4643137.051,1648
606109.462,4643102.133,1649
606056.0193,4643079.73,1650
606052.1672,4643083.485,1651
606130.4747,4643093.127,1652
606140.7723,4643123.783,1653
606072.4019,4643084.211,1654
606087.6902,4643077.237,1655
606097.5006,4643055.778,1656
606200.692,4643093.752,1657
606202.7478,4643083.192,1658
606165.5111,4642950.036,1659
606258.4197,4642914.143,1660
606232.9347,4642883.684,1661
606237.3753,4642882.903,1662
606239.8548,4642886.329,1663
606228.947,4643108.155,1664
606202.2042,4643034.889,1665
606177.7637,4642892.18,1666
606176.6315,4642883.266,1667
606167.3834,4642951.758,1668
606167.3328,4642955.147,1669
606181.451,4642984.165,1670
606177.5545,4642990.885,1671
606168.2246,4642980.155,1672
606180.072,4642991.77,1673
606167.7312,4642970.827,1674
606179.3762,4642995.996,1675
606167.3137,4642998.781,1676
606169.3441,4642989.915,1677
606129.2727,4643004.144,1678
606173.0951,4642992.937,1679
606176.7891,4642999.77,1680
606206.0568,4642988.769,1681
606157.775,4643002.028,1682
606173.7529,4642991.252,1683
606132.2331,4643060.109,1684
606021.5312,4642931.788,1685
606111.1,4643034.799,1686
606196.8968,4643093.696,1687
606223.2858,4643105.952,1688
606261.301,4643102.284,1689
606233.6912,4643087.044,1690
606015.3447,4642922.376,1691
605969.9792,4642952.201,1692
606259.7291,4642911.198,1693
606260.5137,4642901.042,1694
606263.1768,4642892.185,1695
606255.4153,4642903.507,1696
606310.8801,4643044.563,1697
606314.7197,4643041.655,1698
606554.7956,4642769.035,1699
606673.1987,4642678.88,1700
606676.476,4642671.304,1701
606317.9204,4643039.161,1702
606317.2625,4643040.845,1703
606170.5143,4642996.287,1704
606253.3806,4643166.559,1705
606366.4029,4643815.577,1706
606459.1893,4643998.286,1707
606265.187,4642969.318,1708
606266.9897,4642975.7,1709
606274.1313,4642963.521,1710
606260.1774,4642965.854,1711
606344.0798,4643912.257,1712
606334.3647,4643927.363,1713
606211.7813,4643537.048,1714
606197.8728,4643536.417,1715
606214.5518,4643520.991,1716
604030.8005,4644335.964,1717
604106.4931,4644652.685,1718
604186.7593,4644570.828,1719
604297.2247,4644414.008,1720
605814.3294,4642952.848,1721
605802.7104,4642968.35,1722
606191.9846,4643507.098,1723
605217.709,4643892.946,1724
604237.0215,4644766.44,1725
604239.5884,4644763.935,1726
604335.9153,4644751.37,1727
604342.2516,4644750.615,1728
604338.4822,4644748.865,1729
604344.1923,4644747.678,1730
604346.077,4644748.553,1731
604651.3444,4645065.267,1732
604360.1052,4644783.922,1733
604436.0369,4644738.861,1734
606186.9057,4643508.293,1735
606269.8166,4643632.812,1736
606140.7401,4643422.451,1737
606124.8327,4643428.568,1738
604253.7962,4644657.81,1739
604088.3605,4644508.805,1740
604079.8695,4645131.431,1741
604212.45,4644630.514,1742
604210.8808,4644651.25,1743
604336.469,4644713.674,1744
604722.457,4644317.319,1745
604725.6191,4644317.365,1746
604362.8416,4644855.981,1747
604296.6723,4644710.124,1748
604459.0177,4644767.583,1749
604463.2795,4644821.871,1750
604455.8496,4644767.96,1751
604459.1954,4644798.511,1752
604261.4736,4644608.781,1753
604264.0343,4644606.7,1754
604474.0078,4644694.513,1755
604594.3195,4644728.48,1756
604189.3795,4644650.934,1757
604269.9869,4644588.995,1758
604223.9424,4644321.426,1759
604135.3728,4644322.245,1760
604137.6603,4644338.801,1761
604137.0527,4644337.097,1762
604134.0148,4644328.58,1763
605983.3078,4642991.799,1764
606298.0085,4642720.707,1765
606296.2058,4642714.326,1766
606529.3277,4642906.337,1767
606152.9107,4642988.822,1768
606285.9114,4642852.703,1769
605951.6533,4642908.293,1770
605947.757,4642915.013,1771
605946.785,4642555.75,1772
605945.3228,4642526.497,1773
605951.7938,4642516.85,1774
605948.7509,4642508.755,1775
605939.1674,4642514.967,1776
605934.6636,4642519.984,1777
605956.8608,4642516.502,1778
605937.9023,4642514.948,1779
605951.7686,4642518.544,1780
605941.5589,4642524.323,1781
606551.9319,4642622.411,1782
605696.2418,4642682.502,1783
605595.6603,4642638.643,1784
606584.4345,4642817.774,1785
606167.6048,4642936.934,1786
606173.3104,4642936.172,1787
606146.9902,4642961.621,1788
606222.9785,4642872.52,1789
606191.236,4643049.129,1790
606243.4439,4642688.542,1791
606239.6781,4642855.824,1792
606237.1669,4642854.516,1793
606238.2864,4642864.276,1794
606239.6084,4642860.483,1795
606230.8857,4642851.456,1796
606241.4998,4642860.935,1797
606238.3497,4642860.041,1798
606247.1168,4642866.103,1799
605561.7916,4642703.804,1800
605845.2774,4642191.601,1801
605843.203,4642203.432,1802
605840.7986,4642194.924,1803
605744.4465,4642206.623,1804
605731.7943,4642206.434,1805
605623.0103,4642117.971,1806
605612.8759,4642118.668,1807
605695.8843,4642068.217,1808
606343.3865,4642563.367,1809
606343.9747,4642566.342,1810
606344.9927,4642582.879,1811
606338.9077,4642566.689,1812
605888.3812,4642611.224,1813
606274.0061,4642506.409,1814
606225.2462,4642551.433,1815
605730.611,4642200.909,1816
605775.2507,4642475.246,1817
605781.3181,4642492.705,1818
605762.2752,4642454.294,1819
605757.3555,4642487.265,1820
605627.2259,4642728.5,1821
605993.1794,4642881.375,1822
606246.3772,4642830.929,1823
606254.5244,4642836.135,1824
606264.6643,4642835.016,1825
606216.1925,4642733.888,1826
606230.0817,4642905.247,1827
606226.4257,4642895.872,1828
606230.24,4642894.658,1829
606221.9725,4642897.5,1830
605767.316,4642328.124,1831
605767.3034,4642328.971,1832
605766.0319,4642329.376,1833
606221.7415,4642574.258,1834
605773.1575,4642488.347,1835
605776.3331,4642487.547,1836
606190.9667,4642558.97,1837
606183.6478,4642540.644,1838
606625.1793,4642885.321,1839
606630.2651,4642883.703,1840
606629.1207,4642875.636,1841
606632.9796,4642871.458,1842
606610.7894,4642874.514,1843
606624.5086,4642887.853,1844
606610.4273,4642898.656,1845
606613.9077,4642877.526,1846
606622.875,4642912.4,1847
606012.2949,4642872.34,1848
606054.7266,4643463.107,1849
608040.9548,4644895.299,1850
607832.5359,4645916.088,1851
607836.291,4645918.687,1852
607830.6004,4645918.601,1853
607833.2003,4645913.98,1854
608048.8875,4645621.129,1855
608049.2097,4645599.951,1856
608055.3588,4645611.483,1857
608080.7614,4645646.185,1858
608000.058,4645629.706,1859
607614.3566,4645790.344,1860
607617.8034,4645562.898,1861
607605.7283,4645525.01,1862
607544.4091,4645481.293,1863
606155.6221,4644331.811,1864
606463.6806,4645218.024,1865
603022.8373,4646450.057,1866
603029.7549,4646452.699,1867
603003.1952,4646452.737,1868
602986.8864,4646443.604,1869
603010.4993,4646472.33,1870
603005.4415,4646472.257,1871
603039.6317,4646425.729,1872
606443.3124,4645226.616,1873
606579.2525,4644470.754,1874
606272.0361,4644626.289,1875
606238.4369,4644631.294,1876
607579.4491,4645380.996,1877
607692.0924,4645543.689,1878
607574.4375,4645628.33,1879
607350.3339,4645224.169,1880
607349.0052,4645228.385,1881
607574.7745,4645272.048,1882
607959.1215,4645701.527,1883
607946.469,4645701.759,1884
607896.559,4645781.493,1885
607902.8755,4645782.013,1886
607899.6625,4645785.353,1887
607899.0303,4645785.344,1888
607900.4493,4645775.198,1889
607899.7655,4645778.576,1890
607892.8424,4645776.353,1891
607955.4203,4645570.564,1892
607948.9813,4645578.092,1893
607967.3248,4645577.947,1894
607968.744,4645567.801,1895
606684.3984,4644671.869,1896
607049.3473,4643539.873,1897
607044.9709,4643536.418,1898
607044.1661,4643547.844,1899
607042.933,4643545.707,1900
607033.4775,4643543.446,1901
605961.6032,4645464.702,1902
604201.4913,4645118.81,1903
604262.0472,4644526.603,1904
604261.1786,4644542.689,1905
604172.7951,4644401.591,1906
604144.231,4644408.374,1907
604153.122,4644405.963,1908
604028.941,4644203.762,1909
604011.8593,4643944.668,1910
604038.614,4644061.561,1911
603986.3266,4644306.082,1912
604109.8891,4644377.792,1913
605323.7181,4643014.614,1914
606377.8476,4643727.206,1915
608046.3219,4645748.184,1916
607898.6907,4645849.309,1917
607897.9683,4645855.229,1918
607894.1424,4645857.29,1919
607899.278,4645852.284,1920
608080.8693,4644766.27,1921
608069.5314,4644763.132,1922
607504.6257,4643721.711,1923
606137.3998,4642544.614,1924
606128.6576,4642536.858,1925
606127.3228,4642541.498,1926
606288.8549,4642740.481,1927
606096.872,4642716.431,1928
604164.0397,4644437.896,1929
604166.9968,4644451.919,1930
604156.3204,4644446.679,1931
604189.0937,4644454.785,1932
605559.1412,4642115.328,1933
606077.4399,4642237.849,1934
606076.1873,4642236.983,1935
606115.3267,4642243.075,1936
606072.6324,4642263.196,1937
606137.8427,4642557.33,1938
606255.7429,4642542.993,1939
606209.1153,4642572.374,1940
606190.5617,4642586.077,1941
606236.2291,4642409.254,1942
606232.6361,4642395.643,1943
606068.1194,4642523.245,1944
606071.9907,4642518.219,1945
606093.6068,4642596.068,1946
606221.8115,4642527.234,1947
605930.0623,4642446.625,1948
606481.4281,4643231.824,1949
606466.4824,4643215.925,1950
606682.4677,4643157.312,1951
