event-id,visible,timestamp,location-long,location-lat,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,id,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,x,y,utm-zone
9170503239,TRUE,10/3/18 0:00,-122.040416,38.215183,,,,,SIMP01,35,,,,,FALSE,3830,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584003.0709,4230125.64,10N
9170503240,TRUE,10/3/18 1:00,-122.048816,38.2141,,,,,SIMP01,29,,,,,FALSE,3830,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583268.9435,4229997.885,10N
9170503245,TRUE,10/3/18 2:02,-122.045616,38.222299,,,,,SIMP01,26,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583539.7094,4230910.527,10N
9170503246,TRUE,10/3/18 3:00,-122.045649,38.221849,,,,,SIMP01,32,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583537.3354,4230860.565,10N
9170503247,TRUE,10/3/18 4:00,-122.045699,38.221899,,,,,SIMP01,34,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583532.9014,4230866.068,10N
9170503248,TRUE,10/3/18 12:00,-122.045699,38.221866,,,,,SIMP01,31,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583532.9392,4230862.406,10N
9170503281,TRUE,10/3/18 13:02,-122.045733,38.221932,,,,,SIMP01,32,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583529.8875,4230869.699,10N
9170503282,TRUE,10/3/18 14:00,-122.047933,38.21285,,,,,SIMP01,22,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583347.671,4229859.979,10N
9170503283,TRUE,10/3/18 15:00,-122.05005,38.209383,,,,,SIMP01,26,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583166.2822,4229473.379,10N
9170503284,TRUE,10/3/18 16:00,-122.047033,38.211816,,,,,SIMP01,34,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583427.6428,4229746.057,10N
9170503241,TRUE,10/3/18 17:02,-122.054533,38.2131,,,,,SIMP01,27,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",582769.5855,4229881.8,10N
9170503242,TRUE,10/3/18 18:00,-122.046999,38.208366,,,,,SIMP01,38,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583434.5582,4229363.277,10N
9170503243,TRUE,10/3/18 19:00,-122.046749,38.208516,,,,,SIMP01,42,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583456.2747,4229380.146,10N
9170503244,TRUE,10/3/18 20:00,-122.046566,38.207583,,,,,SIMP01,40,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583473.3622,4229276.786,10N
9170503265,TRUE,10/3/18 21:02,-122.046933,38.208366,,,,,SIMP01,35,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583440.3366,4229363.336,10N
9170503266,TRUE,10/3/18 22:00,-122.048416,38.209883,,,,,SIMP01,41,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583308.7688,4229530.327,10N
9170503267,TRUE,10/3/18 23:00,-122.048999,38.209433,,,,,SIMP01,33,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583258.2402,4229479.871,10N
9170503268,TRUE,10/4/18 0:00,-122.049016,38.2095,,,,,SIMP01,34,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583256.6755,4229487.29,10N
9170503273,TRUE,10/4/18 1:02,-122.046366,38.223666,,,,,SIMP01,26,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583472.4963,4231061.532,10N
9170503274,TRUE,10/4/18 2:00,-122.045633,38.221932,,,,,SIMP01,27,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583538.641,4230869.789,10N
9170503275,TRUE,10/4/18 3:00,-122.046016,38.221732,,,,,SIMP01,32,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583505.3437,4230847.252,10N
9170503276,TRUE,10/4/18 4:00,-122.045866,38.221882,,,,,SIMP01,31,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583518.3025,4230864.031,10N
9170503261,TRUE,10/4/18 12:02,-122.045399,38.221966,,,,,SIMP01,32,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583559.0853,4230873.773,10N
9170503262,TRUE,10/4/18 13:00,-122.045583,38.221966,,,,,SIMP01,30,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583542.9789,4230873.607,10N
9170503263,TRUE,10/4/18 14:00,-122.047299,38.213,,,,,SIMP01,21,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583403.0038,4229877.194,10N
9170503264,TRUE,10/4/18 15:00,-122.047616,38.196999,,,,,SIMP01,28,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583393.5062,4228101.444,10N
9170503377,TRUE,10/4/18 16:02,-122.049266,38.200283,,,,,SIMP01,32,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583245.2848,4228464.351,10N
9170503378,TRUE,10/4/18 17:00,-122.049549,38.209966,,,,,SIMP01,25,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583209.4809,4229538.518,10N
9170503379,TRUE,10/4/18 18:00,-122.051133,38.213366,,,,,SIMP01,26,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583066.9378,4229914.36,10N
9170503380,TRUE,10/4/18 19:00,-122.038283,38.220366,,,,,SIMP01,40,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584183.8278,4230702.682,10N
9170503427,TRUE,10/4/18 20:02,-122.038333,38.219782,,,,,SIMP01,38,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584180.1239,4230637.836,10N
9170503428,TRUE,10/4/18 21:00,-122.037883,38.219132,,,,,SIMP01,37,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584220.2652,4230566.122,10N
9170503429,TRUE,10/4/18 22:00,-122.037699,38.218682,,,,,SIMP01,35,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584236.8911,4230516.357,10N
9170503430,TRUE,10/4/18 23:00,-122.037766,38.219116,,,,,SIMP01,33,,,,,FALSE,3770,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584230.5256,4230564.453,10N
9170503349,TRUE,10/5/18 0:02,-122.037716,38.219799,,,,,SIMP01,31,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584234.115,4230640.284,10N
9170503350,TRUE,10/5/18 1:00,-122.035899,38.218899,,,,,SIMP01,26,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584394.2104,4230542.074,10N
9170503351,TRUE,10/5/18 2:00,-122.037383,38.2159,,,,,SIMP01,24,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584267.7621,4230207.954,10N
9170503352,TRUE,10/5/18 3:00,-122.037449,38.21585,,,,,SIMP01,24,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584262.042,4230202.346,10N
9170503403,TRUE,10/5/18 4:02,-122.037333,38.21585,,,,,SIMP01,24,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584272.1969,4230202.451,10N
9170503404,TRUE,10/5/18 12:00,-122.036816,38.216266,,,,,SIMP01,30,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584316.9762,4230249.081,10N
9170503405,TRUE,10/5/18 18:00,-122.037816,38.218916,,,,,SIMP01,39,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584226.3793,4230542.215,10N
9170503406,TRUE,10/6/18 0:01,-122.039749,38.220066,,,,,SIMP01,29,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584055.8439,4230668.063,10N
9170503373,TRUE,10/6/18 12:00,-122.044349,38.224749,,,,,SIMP01,26,,,,,FALSE,3830,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583647.8098,4231183.522,10N
9170503374,TRUE,10/6/18 18:00,-122.044499,38.215466,,,,,SIMP01,31,,,,,FALSE,3830,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583645.3086,4230153.346,10N
9170503375,TRUE,10/7/18 0:01,-122.041083,38.220132,,,,,SIMP01,43,,,,,FALSE,3830,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583938.9934,4230674.176,10N
9170503376,TRUE,10/7/18 1:00,-122.040899,38.220199,,,,,SIMP01,32,,,,,FALSE,3830,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583955.0232,4230681.777,10N
9170503365,TRUE,10/7/18 2:02,-122.045649,38.221666,,,,,SIMP01,25,,,,,FALSE,3800,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583537.5446,4230840.259,10N
9170503366,TRUE,10/7/18 3:00,-122.045883,38.221799,,,,,SIMP01,31,,,,,FALSE,3800,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583516.9093,4230854.806,10N
9170503367,TRUE,10/7/18 4:00,-122.045916,38.221849,,,,,SIMP01,27,,,,,FALSE,3800,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583513.9635,4230860.324,10N
9170503368,TRUE,10/7/18 12:00,-122.045899,38.221849,,,,,SIMP01,21,,,,,FALSE,3800,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583515.4516,4230860.339,10N
9170503443,TRUE,10/7/18 13:02,-122.045883,38.221849,,,,,SIMP01,22,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583516.8522,4230860.354,10N
9170503444,TRUE,10/7/18 14:00,-122.045649,38.221682,,,,,SIMP01,22,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583537.5263,4230842.035,10N
9170503445,TRUE,10/7/18 15:00,-122.048266,38.214266,,,,,SIMP01,28,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583316.9036,4230016.799,10N
9170503446,TRUE,10/7/18 16:00,-122.040783,38.217499,,,,,SIMP01,27,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583968.2808,4230382.29,10N
9170503415,TRUE,10/7/18 17:02,-122.033299,38.219232,,,,,SIMP01,32,,,,,FALSE,3800,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584621.4252,4230581.397,10N
9170503416,TRUE,10/7/18 18:00,-122.037399,38.219866,,,,,SIMP01,34,,,,,FALSE,3800,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584261.7871,4230648.006,10N
9170503417,TRUE,10/7/18 19:00,-122.038733,38.219382,,,,,SIMP01,42,,,,,FALSE,3800,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584145.5696,4230593.089,10N
9170503418,TRUE,10/7/18 20:00,-122.037816,38.219266,,,,,SIMP01,43,,,,,FALSE,3800,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584225.9757,4230581.051,10N
9170503337,TRUE,10/7/18 21:02,-122.038716,38.219832,,,,,SIMP01,41,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584146.5394,4230643.036,10N
9170503338,TRUE,10/7/18 22:00,-122.039633,38.219832,,,,,SIMP01,46,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584066.2675,4230642.203,10N
9170503339,TRUE,10/7/18 23:00,-122.037283,38.220349,,,,,SIMP01,31,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584271.3843,4230701.706,10N
9170503340,TRUE,10/8/18 0:01,-122.041066,38.220132,,,,,SIMP01,35,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583940.4815,4230674.191,10N
9170503419,TRUE,10/8/18 1:02,-122.039266,38.220399,,,,,SIMP01,32,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584097.741,4230705.451,10N
9170503420,TRUE,10/8/18 2:00,-122.045566,38.221682,,,,,SIMP01,25,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583544.7918,4230842.109,10N
9170503421,TRUE,10/8/18 3:00,-122.045849,38.221866,,,,,SIMP01,30,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583519.8089,4230862.271,10N
9170503422,TRUE,10/8/18 4:00,-122.045766,38.221732,,,,,SIMP01,25,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583527.2275,4230847.477,10N
9170503381,TRUE,10/8/18 12:02,-122.045883,38.221832,,,,,SIMP01,27,,,,,FALSE,3780,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583516.8716,4230858.467,10N
9170503382,TRUE,10/8/18 13:00,-122.046016,38.221799,,,,,SIMP01,25,,,,,FALSE,3780,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583505.2672,4230854.686,10N
9170503383,TRUE,10/8/18 14:00,-122.045849,38.221832,,,,,SIMP01,23,,,,,FALSE,3780,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583519.8478,4230858.498,10N
9170503384,TRUE,10/8/18 15:00,-122.046883,38.211833,,,,,SIMP01,38,,,,,FALSE,3780,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583440.7554,4229748.079,10N
9170503325,TRUE,10/8/18 16:02,-122.046566,38.21185,,,,,SIMP01,38,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583468.4884,4229750.251,10N
9170503326,TRUE,10/8/18 17:00,-122.032449,38.218832,,,,,SIMP01,29,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584696.2965,4230537.79,10N
9170503327,TRUE,10/8/18 18:00,-122.040816,38.217482,,,,,SIMP01,36,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583965.4115,4230380.374,10N
9170503328,TRUE,10/8/18 19:00,-122.040683,38.217516,,,,,SIMP01,43,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583977.0153,4230384.267,10N
9170503395,TRUE,10/8/18 20:02,-122.049399,38.209766,,,,,SIMP01,47,,,,,FALSE,3840,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583222.841,4229516.461,10N
9170503396,TRUE,10/8/18 21:00,-122.043383,38.215483,,,,,SIMP01,44,,,,,FALSE,3840,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583742.9868,4230156.241,10N
9170503397,TRUE,10/8/18 22:00,-122.040349,38.217699,,,,,SIMP01,50,,,,,FALSE,3840,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584006.0434,4230404.876,10N
9170503398,TRUE,10/8/18 23:00,-122.045766,38.213783,,,,,SIMP01,32,,,,,FALSE,3840,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583536.3162,4229965.457,10N
9170503435,TRUE,10/9/18 0:03,-122.047349,38.21035,,,,,SIMP01,35,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583401.651,4229583.106,10N
9170503436,TRUE,10/9/18 1:00,-122.047049,38.217166,,,,,SIMP01,30,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583420.1337,4230339.678,10N
9170503437,TRUE,10/9/18 2:00,-122.045799,38.222099,,,,,SIMP01,25,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583523.9192,4230888.17,10N
9170503438,TRUE,10/9/18 3:00,-122.045249,38.221982,,,,,SIMP01,31,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583572.1972,4230875.684,10N
9170503385,TRUE,10/9/18 4:02,-122.044649,38.221182,,,,,SIMP01,30,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583625.634,4230787.457,10N
9170503386,TRUE,10/9/18 14:01,-122.046049,38.218432,,,,,SIMP01,23,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583506.2273,4230481.054,10N
9170503447,TRUE,10/9/18 15:02,-122.042349,38.217716,,,,,SIMP01,24,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583830.9437,4230404.95,10N
9170503448,TRUE,10/9/18 16:00,-122.043816,38.219199,,,,,SIMP01,27,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583700.8234,4230568.176,10N
9170503449,TRUE,10/9/18 17:00,-122.044049,38.219416,,,,,SIMP01,41,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583680.1784,4230592.044,10N
9170503450,TRUE,10/9/18 18:00,-122.042416,38.218016,,,,,SIMP01,30,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583824.7343,4230438.177,10N
9170503391,TRUE,10/9/18 19:02,-122.042583,38.218016,,,,,SIMP01,29,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583810.1152,4230438.026,10N
9170503392,TRUE,10/9/18 20:00,-122.042433,38.217932,,,,,SIMP01,31,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583823.3425,4230428.841,10N
9170503393,TRUE,10/9/18 21:00,-122.046949,38.209416,,,,,SIMP01,40,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583437.737,4229479.83,10N
9170503394,TRUE,10/9/18 22:00,-122.041783,38.217549,,,,,SIMP01,34,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583880.6831,4230386.932,10N
9170503317,TRUE,10/9/18 23:02,-122.042166,38.217249,,,,,SIMP01,30,,,,,FALSE,3780,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583847.4995,4230353.297,10N
9170503318,TRUE,10/10/18 0:00,-122.039966,38.227466,,,,,SIMP01,24,,,,,FALSE,3780,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584028.3348,4231488.97,10N
9170503319,TRUE,10/10/18 1:00,-122.042749,38.226532,,,,,SIMP01,27,,,,,FALSE,3780,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583785.815,4231382.811,10N
9170503320,TRUE,10/10/18 2:00,-122.045866,38.221649,,,,,SIMP01,23,,,,,FALSE,3780,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583518.5689,4230838.177,10N
9170503345,TRUE,10/10/18 3:02,-122.045816,38.221832,,,,,SIMP01,30,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583522.7364,4230858.528,10N
9170503346,TRUE,10/10/18 4:00,-122.045666,38.221882,,,,,SIMP01,30,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583535.8095,4230864.211,10N
9170503347,TRUE,10/10/18 12:00,-122.046183,38.222499,,,,,SIMP01,20,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583489.8487,4230932.207,10N
9170503348,TRUE,10/10/18 13:00,-122.046416,38.222416,,,,,SIMP01,20,,,,,FALSE,3760,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583469.5481,4230922.787,10N
9170503353,TRUE,10/10/18 14:02,-122.041633,38.220382,,,,,SIMP01,18,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583890.5609,4230701.417,10N
9170503354,TRUE,10/10/18 18:00,-122.037899,38.219216,,,,,SIMP01,38,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584218.7677,4230575.428,10N
9170503355,TRUE,10/11/18 0:00,-122.040399,38.222332,,,,,SIMP01,29,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583996.3391,4230918.908,10N
9170503356,TRUE,10/11/18 12:00,-122.047166,38.221699,,,,,SIMP01,30,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583404.716,4230842.553,10N
9170503329,TRUE,10/11/18 18:00,-122.044633,38.224716,,,,,SIMP01,49,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583622.9887,4231179.604,10N
9170503330,TRUE,10/12/18 0:01,-122.039049,38.221566,,,,,SIMP01,29,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584115.3927,4230835.138,10N
9170503331,TRUE,10/12/18 1:00,-122.043183,38.220382,,,,,SIMP01,27,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583754.8788,4230700.014,10N
9170503332,TRUE,10/12/18 2:00,-122.046333,38.223732,,,,,SIMP01,23,,,,,FALSE,3820,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583475.3095,4231068.886,10N
9170503399,TRUE,10/12/18 3:02,-122.046266,38.223732,,,,,SIMP01,30,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583481.1742,4231068.946,10N
9170503400,TRUE,10/12/18 4:00,-122.046249,38.223699,,,,,SIMP01,29,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583482.6999,4231065.3,10N
9170503401,TRUE,10/12/18 12:00,-122.046099,38.223599,,,,,SIMP01,27,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583495.9442,4231054.339,10N
9170503402,TRUE,10/12/18 13:00,-122.046366,38.223899,,,,,SIMP01,28,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583472.23,4231087.386,10N
9170503431,TRUE,10/12/18 14:02,-122.038199,38.219066,,,,,SIMP01,15,,,,,FALSE,3810,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584192.6791,4230558.511,10N
9170503432,TRUE,10/12/18 18:00,-122.034899,38.220499,,,,,SIMP01,27,,,,,FALSE,3810,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",584479.8988,4230720.522,10N
9170503433,TRUE,10/13/18 0:01,-122.048649,38.216849,,,,,SIMP01,45,,,,,FALSE,3810,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583280.43,4230303.063,10N
9170503434,TRUE,10/13/18 1:00,-122.043216,38.217149,,,,,SIMP01,29,,,,,FALSE,3810,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583755.6966,4230341.251,10N
9170503333,TRUE,10/13/18 2:02,-122.043849,38.224816,,,,,SIMP01,24,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583691.4989,4231191.409,10N
9170503334,TRUE,10/13/18 3:00,-122.043766,38.225066,,,,,SIMP01,31,,,,,FALSE,3790,gps,Circus cyaneus,48531192911,SIMP 01,"Northern Harrier (Breeding), Suisun Marsh",583698.4775,4231219.224,10N
