event-id,visible,timestamp,location-long,location-lat,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
6041113767,TRUE,00:00.0,-121.935833,38.1127,,,,,SIMP02,19,,,,,FALSE,4050,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6045026632,TRUE,10:00.0,-121.939216,38.110733,,,,,SIMP02,35,,,,,FALSE,4070,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6045026633,TRUE,00:00.0,-121.938133,38.10975,,,,,SIMP02,20,,,,,FALSE,4070,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6045026634,TRUE,00:00.0,-121.938066,38.1093,,,,,SIMP02,29,,,,,FALSE,4070,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6045026635,TRUE,00:00.0,-121.938299,38.1097,,,,,SIMP02,37,,,,,FALSE,4070,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326092,TRUE,00:00.0,-121.940349,38.112316,,,,,SIMP02,21,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326093,TRUE,00:00.0,-121.938383,38.109766,,,,,SIMP02,19,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326094,TRUE,00:00.0,-121.939516,38.108583,,,,,SIMP02,17,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326095,TRUE,00:00.0,-121.938133,38.10955,,,,,SIMP02,17,,,,,FALSE,4160,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326088,TRUE,02:00.0,-121.938366,38.109616,,,,,SIMP02,14,,,,,FALSE,4110,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326089,TRUE,00:00.0,-121.938699,38.109633,,,,,SIMP02,20,,,,,FALSE,4110,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326090,TRUE,00:00.0,-121.937633,38.109233,,,,,SIMP02,15,,,,,FALSE,4110,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326091,TRUE,00:00.0,-121.938366,38.1103,,,,,SIMP02,19,,,,,FALSE,4110,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326096,TRUE,02:00.0,-121.938283,38.110316,,,,,SIMP02,18,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326097,TRUE,00:00.0,-121.937883,38.11065,,,,,SIMP02,25,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326098,TRUE,00:00.0,-121.938149,38.109566,,,,,SIMP02,25,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6054326099,TRUE,00:00.0,-121.938099,38.11045,,,,,SIMP02,34,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6055958222,TRUE,00:00.0,-121.938466,38.109816,,,,,SIMP02,55,,,,,FALSE,4140,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6055958223,TRUE,00:00.0,-121.938433,38.109816,,,,,SIMP02,54,,,,,FALSE,4140,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6055958224,TRUE,00:00.0,-121.938399,38.109833,,,,,SIMP02,53,,,,,FALSE,4140,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6055958225,TRUE,00:00.0,-121.938399,38.1098,,,,,SIMP02,49,,,,,FALSE,4140,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6057122008,TRUE,07:00.0,-121.938233,38.1098,,,,,SIMP02,51,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6057122009,TRUE,00:00.0,-121.938399,38.1098,,,,,SIMP02,39,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6057122010,TRUE,00:00.0,-121.937366,38.107583,,,,,SIMP02,26,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
6057122011,TRUE,00:00.0,-121.938249,38.109033,,,,,SIMP02,21,,,,,FALSE,4150,gps,Circus cyaneus,48531033701,SIMP 02,"Northern Harrier (Breeding), Suisun Marsh"
