event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,manually-marked-outlier,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
11492882692,true,2019-07-07 01:47:54.000,-121.8847427368164,38.0859489440918,-229.0,803.0,575.0,0.0,100,0.0,28.0,2.0,6,7.63,0.0,0.0,-2.0,false,2047.0,-0.127,0.811,0.071,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11492882693,true,2019-07-07 02:18:27.000,-121.8845443725586,38.079036712646484,-370.0,10.0,1659.0,0.0,100,0.0,26.0,1.6,7,40.43,2.7777777777777777,188.0,8.0,false,2047.0,0.332,0.566,0.091,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11492882694,true,2019-07-07 02:49:11.000,-121.88378143310547,38.08732986450195,-433.0,27.0,1368.0,0.0,100,0.0,25.0,1.1,9,84.26,3.611111111111111,317.0,4.0,false,2047.0,0.295,1.011,0.228,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11492882695,true,2019-07-07 03:17:55.000,-121.89033508300781,38.086978912353516,-390.0,65.0,1312.0,0.0,100,0.0,22.0,1.2,9,8.74,4.722222222222222,310.0,-5.0,false,1616.0,0.031,0.692,0.15,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11492882696,true,2019-07-07 03:47:54.000,-121.88514709472656,38.088497161865234,-165.0,-559.0,792.0,0.0,100,0.0,21.0,1.4,8,7.72,0.0,305.0,-28.0,false,0.0,0.699,0.869,-0.076,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11492882697,true,2019-07-07 04:08:33.000,-121.88495635986328,38.08842468261719,-116.0,-579.0,783.0,0.0,100,0.0,23.0,0.6,12,38.62,0.0,0.0,-6.0,false,0.0,0.678,0.771,-0.066,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686629,true,2019-07-07 12:19:09.000,-121.88493347167969,38.08838653564453,-110.0,-643.0,751.0,0.0,100,0.0,31.0,1.8,11,50.67,0.0,0.0,-4.0,false,0.0,0.763,0.864,-0.162,,"GPRS",4159.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686630,true,2019-07-07 12:48:26.000,-121.88943481445312,38.085731506347656,-206.0,299.0,1258.0,0.0,100,0.0,16.0,1.9,10,7.94,6.666666666666666,144.0,-2.0,false,336.0,0.261,0.917,0.248,,"GPRS",4148.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686631,true,2019-07-07 13:18:25.000,-121.88330078125,38.08725357055664,-335.0,140.0,924.0,0.0,100,0.0,17.0,1.5,9,6.9,0.0,0.0,-5.0,false,400.0,-0.108,1.002,0.178,,"GPRS",4151.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686632,true,2019-07-07 13:48:31.000,-121.88492584228516,38.08757019042969,-139.0,-457.0,858.0,0.0,100,0.0,21.0,1.5,5,12.87,0.0,0.0,-8.0,false,2047.0,0.358,0.765,0.183,,"GPRS",4151.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686633,true,2019-07-07 14:18:41.000,-121.88392639160156,38.087989807128906,-301.0,-352.0,985.0,0.0,100,0.0,21.0,1.9,6,22.84,0.2777777777777778,207.0,-6.0,false,2047.0,0.384,0.805,0.189,,"GPRS",4151.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686634,true,2019-07-07 14:48:24.000,-121.88893127441406,38.08877182006836,-102.0,317.0,998.0,0.0,100,1.0,17.0,2.0,5,5.93,4.444444444444445,168.0,8.0,false,2047.0,0.3,1.096,0.202,,"GPRS",4156.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686635,true,2019-07-07 15:18:25.000,-121.88272857666016,38.08631134033203,-308.0,427.0,2004.0,0.0,100,3.0,24.0,1.7,5,6.94,5.833333333333333,157.0,3.0,false,2047.0,0.245,0.675,0.161,,"GPRS",4162.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686636,true,2019-07-07 15:48:43.000,-121.88388061523438,38.08031463623047,-96.0,-287.0,946.0,0.0,100,2.0,24.0,1.3,6,24.85,0.0,0.0,-10.0,false,2047.0,0.608,0.87,0.034,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686637,true,2019-07-07 16:19:48.000,-121.88704681396484,38.089134216308594,-143.0,270.0,1001.0,0.0,100,3.0,29.0,2.2,7,90.01,3.611111111111111,237.0,10.0,false,2047.0,0.289,0.894,0.188,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686638,true,2019-07-07 16:49:04.000,-121.88371276855469,38.08811950683594,-196.0,347.0,717.0,0.0,100,4.0,23.0,1.9,8,45.54,11.666666666666666,14.0,-1.0,false,2047.0,-0.06,1.09,0.163,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686639,true,2019-07-07 17:18:26.000,-121.8834228515625,38.0853385925293,-454.0,306.0,791.0,0.0,100,4.0,27.0,2.0,8,7.91,0.0,0.0,-11.0,false,2047.0,-0.13,0.974,0.106,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686640,true,2019-07-07 17:48:41.000,-121.88573455810547,38.08831024169922,-215.0,-296.0,935.0,0.0,100,4.0,35.0,0.9,11,22.85,0.0,0.0,4.0,false,2047.0,0.483,0.735,0.111,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686641,true,2019-07-07 18:18:25.000,-121.8857421875,38.08506774902344,-50.0,327.0,845.0,0.0,100,8.0,26.0,0.9,10,6.77,3.0555555555555554,159.0,14.0,false,2047.0,0.27,0.692,0.177,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686642,true,2019-07-07 18:48:25.000,-121.88578796386719,38.08858108520508,-110.0,-664.0,756.0,0.0,100,6.0,42.0,1.2,9,6.9,0.0,266.0,5.0,false,2047.0,0.802,0.744,-0.16,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686643,true,2019-07-07 19:18:41.000,-121.8857421875,38.088191986083984,-261.0,-485.0,855.0,0.0,100,9.0,46.0,1.4,9,22.82,0.0,0.0,-7.0,false,2047.0,0.577,0.729,0.088,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686644,true,2019-07-07 19:48:30.000,-121.8857650756836,38.0882453918457,-71.0,-660.0,784.0,0.0,100,4.0,48.0,1.7,7,11.82,0.0,0.0,-7.0,false,2047.0,0.682,0.595,-0.051,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686645,true,2019-07-07 20:19:03.000,-121.88311004638672,38.085418701171875,-124.0,227.0,642.0,0.0,100,9.0,33.0,1.0,8,44.75,7.5,168.0,6.0,false,2047.0,0.379,1.086,0.15,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686646,true,2019-07-07 20:48:41.000,-121.88601684570312,38.088096618652344,-158.0,-382.0,931.0,0.0,100,6.0,44.0,0.8,10,22.77,0.0,0.0,-2.0,false,2047.0,0.689,0.739,-0.01,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11495686647,true,2019-07-07 21:18:25.000,-121.88381958007812,38.088111877441406,-313.0,101.0,1236.0,0.0,100,9.0,31.0,0.8,9,6.85,6.666666666666666,337.0,47.0,false,2047.0,0.128,0.987,0.187,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390632,true,2019-07-07 21:48:31.000,-121.88452911376953,38.08541488647461,-191.0,-498.0,857.0,0.0,100,4.0,39.0,1.9,5,12.78,0.0,0.0,185.0,false,2047.0,0.625,0.726,0.031,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390633,true,2019-07-07 22:18:41.000,-121.88538360595703,38.08465576171875,-94.0,-387.0,917.0,0.0,100,1.0,35.0,1.9,7,22.92,0.0,0.0,-40.0,false,2047.0,0.552,0.695,0.078,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390634,true,2019-07-07 22:49:28.000,-121.8873062133789,38.0849494934082,-92.0,-566.0,822.0,0.0,100,0.0,35.0,1.3,9,69.64,0.0,0.0,-29.0,false,2047.0,0.672,0.683,-0.009,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390635,true,2019-07-07 23:18:28.000,-121.89006805419922,38.08797073364258,-512.0,23.0,1181.0,0.0,100,8.0,32.0,1.2,9,9.92,4.722222222222222,155.0,-2.0,false,2047.0,0.502,0.898,0.144,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390636,true,2019-07-07 23:48:29.000,-121.88652801513672,38.08673858642578,-136.0,-248.0,969.0,0.0,100,5.0,35.0,1.4,8,10.84,0.0,0.0,6.0,false,2047.0,0.513,0.71,0.097,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390637,true,2019-07-08 00:19:33.000,-121.8854751586914,38.08789825439453,-126.0,-631.0,763.0,0.0,100,0.0,31.0,1.3,8,74.59,0.0,180.0,-2.0,false,2047.0,0.719,0.77,-0.069,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390638,true,2019-07-08 00:48:26.000,-121.88958740234375,38.08712387084961,30.0,374.0,1047.0,0.0,100,0.0,27.0,0.9,8,7.77,6.944444444444445,122.0,-2.0,false,2047.0,0.099,1.291,0.059,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390639,true,2019-07-08 01:18:24.000,-121.88529205322266,38.08265686035156,-568.0,291.0,1673.0,0.0,100,0.0,25.0,1.4,6,5.95,2.2222222222222223,202.0,0.0,false,2047.0,0.392,0.847,0.189,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390640,true,2019-07-08 01:48:26.000,-121.88540649414062,38.07843780517578,-266.0,-212.0,924.0,0.0,100,0.0,25.0,1.9,4,7.99,0.0,0.0,2.0,false,2047.0,0.42,1.231,0.051,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390641,true,2019-07-08 02:18:35.000,-121.88538360595703,38.07835388183594,-92.0,-480.0,853.0,0.0,100,0.0,24.0,1.6,4,16.9,0.2777777777777778,0.0,-11.0,false,2047.0,0.684,0.936,-0.059,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390642,true,2019-07-08 02:48:40.000,-121.8853759765625,38.07838439941406,-189.0,-325.0,908.0,0.0,100,0.0,22.0,1.6,6,21.88,0.0,0.0,-7.0,false,2047.0,0.607,0.86,0.048,,"GPRS",4173.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390643,true,2019-07-08 03:18:26.000,-121.88542175292969,38.07844543457031,92.0,577.0,910.0,0.0,100,0.0,20.0,1.5,6,8.01,0.0,0.0,-38.0,false,1888.0,0.202,0.775,0.218,,"GPRS",4170.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390644,true,2019-07-08 03:48:27.000,-121.88504791259766,38.08859634399414,-178.0,-595.0,758.0,0.0,100,0.0,19.0,1.8,5,9.02,0.0,0.0,-66.0,false,48.0,0.712,0.985,-0.131,,"GPRS",4170.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11497390645,true,2019-07-08 04:08:02.000,-121.88500213623047,38.088409423828125,-188.0,-624.0,727.0,0.0,100,0.0,20.0,0.8,10,28.96,0.0,0.0,-7.0,false,0.0,0.713,0.986,-0.157,,"GPRS",4170.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632439,true,2019-07-08 12:19:41.000,-121.88497924804688,38.08835220336914,-48.0,-600.0,784.0,0.0,100,0.0,27.0,1.5,11,34.04,0.0,0.0,-9.0,false,0.0,0.753,0.927,-0.157,,"GPRS",4162.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632440,true,2019-07-08 12:49:14.000,-121.88428497314453,38.08723831176758,-73.0,521.0,1230.0,0.0,100,0.0,15.0,1.3,10,7.24,5.0,172.0,-12.0,false,464.0,0.179,0.531,0.058,,"GPRS",4151.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632441,true,2019-07-08 13:19:13.000,-121.88642883300781,38.088417053222656,-133.0,-154.0,964.0,0.0,100,0.0,18.0,1.0,10,6.25,0.2777777777777778,238.0,-9.0,false,1808.0,0.534,0.874,0.128,,"GPRS",4153.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632442,true,2019-07-08 13:49:33.000,-121.88626861572266,38.088016510009766,-56.0,-706.0,670.0,0.0,100,1.0,22.0,1.0,7,26.13,0.0,0.0,-3.0,false,2047.0,0.685,0.722,-0.108,,"GPRS",4156.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632443,true,2019-07-08 14:19:15.000,-121.88321685791016,38.08491897583008,-156.0,102.0,1026.0,0.0,100,0.0,26.0,1.4,6,8.23,0.0,0.0,-1.0,false,2047.0,0.311,0.737,0.176,,"GPRS",4165.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632444,true,2019-07-08 14:49:33.000,-121.88341522216797,38.08720016479492,-117.0,804.0,601.0,0.0,100,0.0,21.0,1.6,6,26.14,0.2777777777777778,227.0,-10.0,false,2047.0,-0.251,0.791,-0.068,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632445,true,2019-07-08 15:19:14.000,-121.88480377197266,38.087646484375,-143.0,-376.0,910.0,0.0,100,5.0,27.0,1.2,6,7.16,0.0,232.0,1.0,false,2047.0,0.651,0.86,0.004,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632446,true,2019-07-08 15:49:41.000,-121.8843765258789,38.08720016479492,-258.0,66.0,946.0,0.0,100,4.0,25.0,1.2,7,34.02,0.0,0.0,-1.0,false,2047.0,0.436,0.907,0.17,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632447,true,2019-07-08 16:19:14.000,-121.88440704345703,38.087310791015625,-235.0,1240.0,628.0,0.0,100,0.0,29.0,1.1,7,7.18,0.0,0.0,-8.0,false,2047.0,-0.103,0.761,0.036,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632448,true,2019-07-08 16:49:20.000,-121.88615417480469,38.08603286743164,-52.0,215.0,914.0,0.0,100,5.0,30.0,1.3,6,13.09,7.777777777777778,10.0,13.0,false,2047.0,-0.076,0.587,-0.071,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632449,true,2019-07-08 17:19:56.000,-121.8854751586914,38.08786392211914,-59.0,-730.0,719.0,0.0,100,6.0,44.0,1.9,6,48.99,0.0,0.0,-5.0,false,2047.0,0.831,0.753,-0.228,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632450,true,2019-07-08 17:49:41.000,-121.88340759277344,38.082908630371094,-151.0,168.0,832.0,0.0,100,7.0,26.0,1.9,6,34.04,5.833333333333333,196.0,6.0,false,2047.0,0.378,0.753,0.161,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632451,true,2019-07-08 18:19:33.000,-121.8843765258789,38.08722686767578,-268.0,258.0,929.0,0.0,100,8.0,36.0,1.6,6,26.09,0.0,0.0,0.0,false,2047.0,0.381,1.017,0.111,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632452,true,2019-07-08 18:49:13.000,-121.88487243652344,38.08757781982422,-262.0,-395.0,892.0,0.0,100,7.0,43.0,1.8,6,6.16,0.0,0.0,0.0,false,2047.0,0.564,0.719,0.061,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632453,true,2019-07-08 19:20:11.000,-121.88399505615234,38.08792495727539,-195.0,-97.0,975.0,0.0,100,7.0,33.0,1.1,10,63.96,0.0,0.0,-5.0,false,2047.0,0.516,0.778,0.104,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632454,true,2019-07-08 19:49:14.000,-121.88479614257812,38.08748245239258,-162.0,-518.0,866.0,0.0,100,9.0,47.0,1.1,8,7.21,0.0,95.0,11.0,false,2047.0,0.727,0.705,-0.07,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632455,true,2019-07-08 20:19:15.000,-121.8846664428711,38.087501525878906,-70.0,44.0,998.0,0.0,100,8.0,44.0,1.0,9,8.22,0.0,0.0,13.0,false,2047.0,0.512,0.782,0.089,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632456,true,2019-07-08 20:50:21.000,-121.88324737548828,38.08766174316406,-70.0,329.0,871.0,0.0,100,8.0,29.0,1.5,6,73.86,12.222222222222221,2.0,5.0,false,2047.0,0.052,0.96,0.183,,"GPRS",4187.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11500632457,true,2019-07-08 21:19:16.000,-121.88501739501953,38.08761978149414,-140.0,-484.0,878.0,0.0,100,6.0,38.0,1.2,6,9.1,0.0,0.0,-4.0,false,2047.0,0.568,0.665,0.049,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080176,true,2019-07-08 21:49:19.000,-121.88507080078125,38.087650299072266,-125.0,-453.0,878.0,0.0,100,4.0,37.0,1.2,6,12.11,0.0,0.0,-12.0,false,2047.0,0.545,0.687,0.073,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080177,true,2019-07-08 22:19:41.000,-121.88301849365234,38.085044860839844,-44.0,361.0,1320.0,0.0,100,7.0,29.0,0.8,10,34.02,4.722222222222222,167.0,0.0,false,2047.0,0.412,0.544,0.043,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080178,true,2019-07-08 22:49:15.000,-121.88546752929688,38.087860107421875,-329.0,-479.0,831.0,0.0,100,0.0,29.0,0.9,8,8.1,0.0,0.0,17.0,false,2047.0,0.68,0.841,-0.002,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080179,true,2019-07-08 23:19:16.000,-121.88623809814453,38.082305908203125,-279.0,120.0,905.0,0.0,100,8.0,29.0,0.9,8,9.14,0.0,0.0,28.0,false,2047.0,0.206,0.814,0.198,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080180,true,2019-07-08 23:50:11.000,-121.886962890625,38.09012985229492,-153.0,26.0,1761.0,0.0,100,5.0,28.0,1.4,7,63.83,2.5,246.0,11.0,false,2047.0,0.385,0.644,0.135,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080181,true,2019-07-09 00:19:15.000,-121.88674926757812,38.08478927612305,-363.0,-160.0,656.0,0.0,100,3.0,27.0,1.4,7,8.12,2.7777777777777777,268.0,-5.0,false,2047.0,0.314,0.93,0.198,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080182,true,2019-07-09 00:49:16.000,-121.88753509521484,38.086578369140625,-214.0,400.0,1967.0,0.0,100,9.0,25.0,1.4,7,9.15,15.833333333333332,124.0,4.0,false,2047.0,0.693,0.732,-0.055,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080183,true,2019-07-09 01:19:51.000,-121.88317108154297,38.085147857666016,-136.0,204.0,1642.0,0.0,100,2.0,25.0,1.0,8,44.03,1.1111111111111112,180.0,-3.0,false,2047.0,0.179,0.648,0.145,,"GPRS",4184.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080184,true,2019-07-09 01:49:41.000,-121.8836898803711,38.08496856689453,-75.0,323.0,1023.0,0.0,100,2.0,22.0,1.5,9,34.02,6.111111111111111,319.0,2.0,false,2047.0,0.112,0.841,0.217,,"GPRS",4181.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080185,true,2019-07-09 02:19:14.000,-121.88401794433594,38.08449935913086,-249.0,57.0,293.0,0.0,100,0.0,20.0,1.3,8,7.25,2.7777777777777777,227.0,3.0,false,2047.0,0.352,0.984,0.198,,"GPRS",4178.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080186,true,2019-07-09 02:49:16.000,-121.88967895507812,38.09452438354492,-155.0,207.0,747.0,0.0,100,0.0,19.0,1.4,7,9.25,11.944444444444445,10.0,-20.0,false,2047.0,0.205,0.941,0.241,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080187,true,2019-07-09 03:20:03.000,-121.88671875,38.088172912597656,-62.0,150.0,404.0,0.0,100,0.0,18.0,1.7,6,56.05,3.888888888888889,199.0,1.0,false,2047.0,0.437,0.838,0.192,,"GPRS",4176.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080188,true,2019-07-09 03:49:17.000,-121.88471221923828,38.087364196777344,-346.0,-71.0,934.0,0.0,100,0.0,18.0,1.9,6,10.27,0.0,349.0,0.0,false,0.0,0.106,0.889,0.211,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11503080189,true,2019-07-09 04:07:33.000,-121.88471984863281,38.087345123291016,-72.0,-607.0,766.0,0.0,100,0.0,21.0,1.3,5,25.19,0.0,0.0,-7.0,false,0.0,0.716,0.993,-0.14,,"GPRS",4167.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11507838199,true,2019-07-09 12:20:39.000,-121.88472747802734,38.0872688293457,-90.0,-592.0,793.0,0.0,100,0.0,28.0,0.8,12,47.29,0.0,0.0,-12.0,false,0.0,0.755,0.908,-0.146,,"GPRS",4156.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11507838200,true,2019-07-09 12:49:57.000,-121.88868713378906,38.08674240112305,-427.0,123.0,1468.0,0.0,99,0.0,15.0,1.3,10,5.53,3.333333333333333,170.0,2.0,false,1040.0,0.368,1.227,0.095,,"GPRS",4142.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11507838201,true,2019-07-09 13:20:00.000,-121.8856430053711,38.08797073364258,-131.0,-442.0,860.0,0.0,99,0.0,20.0,1.5,9,8.53,0.0,0.0,-3.0,false,2047.0,0.647,0.829,-0.001,,"GPRS",4145.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11507838202,true,2019-07-09 13:50:06.000,-121.88346862792969,38.08737564086914,-134.0,-650.0,734.0,0.0,100,1.0,28.0,1.4,5,14.48,0.0,0.0,-6.0,false,2047.0,0.695,0.727,-0.054,,"GPRS",4148.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11507838203,true,2019-07-09 14:20:11.000,-121.8840103149414,38.0875244140625,-170.0,362.0,1204.0,0.0,100,0.0,20.0,1.9,6,19.45,4.722222222222222,322.0,-6.0,false,2047.0,0.009,0.897,0.214,,"GPRS",4156.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
11507838204,true,2019-07-09 14:50:11.000,-121.88655090332031,38.08871841430664,-105.0,-550.0,812.0,0.0,100,3.0,29.0,1.8,6,19.46,0.0,0.0,-4.0,false,0.0,0.733,0.953,-0.116,,"GPRS",4165.0,"gps","Circus cyaneus","182830","NOHA 30.1","Northern Harrier (Wintering) Ornitela, Suisun Marsh"
