dt,lon,lat,id
7/9/18 10:00 PM,-121.889833,38.117482,364
7/9/18 11:02 PM,-121.883399,38.118932,365
7/10/18 12:00 AM,-121.883999,38.119116,366
7/10/18 1:00 AM,-121.888133,38.117849,367
7/10/18 2:00 AM,-121.882599,38.119399,368
7/10/18 3:02 AM,-121.882732,38.118932,369
7/10/18 4:00 AM,-121.884066,38.118699,370
7/10/18 12:00 PM,-121.884066,38.119082,371
7/10/18 1:00 PM,-121.884433,38.119182,372
7/10/18 2:02 PM,-121.888033,38.117916,373
7/10/18 3:00 PM,-121.888133,38.117916,374
7/10/18 4:00 PM,-121.888149,38.117966,375
7/10/18 5:00 PM,-121.888116,38.117966,376
7/10/18 6:00 PM,-121.889466,38.119682,377
7/10/18 7:00 PM,-121.889466,38.119699,378
7/10/18 8:00 PM,-121.891833,38.117082,379
7/10/18 9:00 PM,-121.891816,38.117166,380
7/10/18 10:04 PM,-121.891916,38.117216,381
7/10/18 11:00 PM,-121.891866,38.117132,382
7/11/18 12:00 AM,-121.891983,38.117182,383
7/11/18 1:00 AM,-121.891849,38.117316,384
7/11/18 2:07 AM,-121.888349,38.117682,385
7/11/18 3:00 AM,-121.882999,38.119016,386
7/11/18 4:00 AM,-121.884266,38.119166,387
7/11/18 12:00 PM,-121.883933,38.119716,388
7/11/18 1:02 PM,-121.883166,38.118849,389
7/11/18 2:00 PM,-121.883299,38.118816,390
7/11/18 3:00 PM,-121.883082,38.119199,391
7/11/18 4:00 PM,-121.882649,38.118582,392
7/11/18 5:00 PM,-121.882199,38.118332,393
7/11/18 6:00 PM,-121.882149,38.118399,394
7/11/18 7:00 PM,-121.881982,38.118516,395
7/11/18 8:00 PM,-121.882299,38.118566,396
7/11/18 9:03 PM,-121.892299,38.117166,397
7/11/18 10:00 PM,-121.890299,38.117999,398
7/11/18 11:00 PM,-121.892049,38.117366,399
7/12/18 12:00 AM,-121.891316,38.117049,400
7/12/18 1:00 AM,-121.883049,38.118432,401
7/12/18 2:00 AM,-121.885766,38.117782,402
7/12/18 3:00 AM,-121.884016,38.118449,403
7/12/18 4:00 AM,-121.884233,38.119332,404
7/12/18 12:02 PM,-121.884533,38.117932,405
7/12/18 1:00 PM,-121.884466,38.118832,406
7/12/18 2:00 PM,-121.890933,38.117932,407
7/12/18 3:00 PM,-121.890449,38.118632,408
7/12/18 4:02 PM,-121.890349,38.118716,409
7/12/18 5:00 PM,-121.888033,38.118816,410
7/12/18 6:00 PM,-121.891216,38.117382,411
7/12/18 7:00 PM,-121.883849,38.120199,412
7/12/18 8:02 PM,-121.883799,38.120166,413
7/12/18 9:00 PM,-121.883816,38.120182,414
7/12/18 10:00 PM,-121.884199,38.119499,415
7/12/18 11:00 PM,-121.884216,38.119482,416
7/13/18 12:08 AM,-121.887999,38.119116,417
7/13/18 1:00 AM,-121.887883,38.119932,418
7/13/18 2:00 AM,-121.888133,38.117999,419
7/13/18 3:00 AM,-121.887966,38.117882,420
