event-id,visible,timestamp,x,y,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,mw:activity-count,tag-voltage,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
6570333695,TRUE,00:00.0,-121.919766,38.125582,,,,,FOWL36,41,,,,,FALSE,,3890,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",594681.0442,4220299.833,10N
6570333696,TRUE,00:00.0,-121.930882,38.134166,,,,,FOWL36,40,,,,,FALSE,,3890,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593695.7396,4221241.023,10N
6570333697,TRUE,00:00.0,-121.933149,38.135933,,,,,FOWL36,39,,,,,FALSE,,3890,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593494.8033,4221434.801,10N
6570333682,TRUE,02:00.0,-121.923566,38.127732,,,,,FOWL36,36,,,,,FALSE,,3960,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",594345.2025,4220534.525,10N
6570333683,TRUE,00:00.0,-121.942583,38.125832,,,,,FOWL36,35,,,,,FALSE,,3960,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",592680.7939,4220304.537,10N
6570333684,TRUE,00:00.0,-121.930599,38.105533,,,,,FOWL36,40,,,,,FALSE,,3960,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593757.152,4218064.22,10N
6570333685,TRUE,00:00.0,-121.930632,38.105533,,,,,FOWL36,34,,,,,FALSE,,3960,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593754.2587,4218064.186,10N
6572243759,TRUE,09:00.0,-121.930299,38.108133,,,,,FOWL36,30,,,,,FALSE,,3800,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593780.1302,4218353.016,10N
6572243760,TRUE,00:00.0,-121.933282,38.116732,,,,,FOWL36,27,,,,,FALSE,,3800,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593507.6396,4219304.141,10N
6572243761,TRUE,00:00.0,-121.932099,38.117349,,,,,FOWL36,34,,,,,FALSE,,3800,,gps,Circus cyaneus,48535843709,FOWL 36.2,"Northern Harrier (Wintering), Suisun Marsh",593610.5556,4219373.795,10N
